DateTime,MainPlayerID,LControllerX,LControllerY,LControllerZ,RControllerX,RControllerY,RControllerZ,HeadsetX,HeadsetY,HeadsetZ,LControllerQuaternionX,LControllerQuaternionY,LControllerQuaternionZ,LControllerQuaternionW,RControllerQuaternionX,RControllerQuaternionY,RControllerQuaternionZ,RControllerQuaternionW,HeadsetQuaternionX,HeadsetQuaternionY,HeadsetQuaternionZ,HeadsetQuaternionW,LeftKneeX,RightKneeX,LeftKneeY,RightKneeY,LeftKneeZ,RightKneeZ,BackX,FrontX,BackY,FrontY,BackZ,FrontZ,LeftElbowX,RightElbowX,LeftElbowY,RightElbowY,LeftElbowZ,RightElbowZ,Scale
2017-16-5--13-35-05,5,1.005429,0.3574004,-0.4251989,0.5790246,-0.02857074,0.03267474,1.007931,1.335357,0.08495019,-0.007559309,-0.7351703,-0.03700789,0.6768293,-0.0641631,0.8294802,-0.1153478,-0.542716,-0.3391729,0.6427776,-0.2908352,-0.622265,1.381801,1.328965,-1.048697,-1.040402,-0.3447327,0.1678155,1.758622,1.374463,0.615743,0.0001378978,0.1622244,-0.1531108,1.92874,1.363582,0.3333426,0.1262111,-0.238504,0.4678622,0.4650878
2017-16-5--13-35-05,5,0.9932502,0.3531722,-0.4356503,0.5827149,0.002911746,0.01572859,1.029112,1.343046,0.04206057,-0.01429459,-0.7209706,-0.03815186,0.691767,-0.05348978,0.8254772,-0.1046173,-0.5520702,-0.3381088,0.6384472,-0.2874556,-0.6288378,1.380294,1.336138,-1.062662,-1.040528,-0.3323629,0.15505,1.781962,1.378819,0.6141462,-0.005456192,0.1133666,-0.1797779,1.927408,1.384082,0.3195552,0.1262873,-0.2890754,0.439372,0.4650878
2017-16-5--13-35-05,5,0.9828979,0.352573,-0.4486864,0.5933618,0.03174726,-0.0003239189,1.052151,1.358317,-0.005098375,-0.01551715,-0.7055743,-0.03911804,0.7073854,-0.04292205,0.8192893,-0.1027933,-0.5624555,-0.3334724,0.6366124,-0.2847964,-0.6343595,1.393328,1.341501,-1.070771,-1.036812,-0.3427677,0.1415751,1.80599,1.3805,0.6199487,-0.001250308,0.06037362,-0.2028146,1.926083,1.412178,0.3133021,0.1381595,-0.3468901,0.4063279,0.4650878
2017-16-5--13-35-05,5,0.9717509,0.353496,-0.4639636,0.601453,0.06029083,-0.01801467,1.06975,1.373701,-0.05400167,-0.02802747,-0.6925772,-0.03497381,0.7199501,-0.03900722,0.8140551,-0.09507292,-0.5716239,-0.3201419,0.640301,-0.2758726,-0.6414189,1.399495,1.336509,-1.070193,-1.032879,-0.347127,0.1267668,1.825316,1.385043,0.6243019,0.0006571934,0.002298383,-0.2246591,1.923311,1.442,0.3061042,0.1540321,-0.404153,0.3663028,0.4650878
2017-16-5--13-35-05,5,0.9609967,0.3516613,-0.4774647,0.6048504,0.08755897,-0.03374188,1.085507,1.383449,-0.1017052,-0.03097944,-0.6798301,-0.03658281,0.7318012,-0.02634782,0.8099679,-0.09227405,-0.5785701,-0.3116113,0.643347,-0.2710241,-0.6446309,1.414222,1.321741,-1.075811,-1.022332,-0.3341348,0.1100411,1.844982,1.391095,0.6261941,-0.002696185,-0.05190469,-0.2469469,1.917378,1.466495,0.2942281,0.1647605,-0.4596946,0.3330189,0.4650878
2017-16-5--13-35-05,5,0.9509479,0.3527442,-0.4934457,0.6021686,0.1120058,-0.0515296,1.098578,1.390855,-0.1455467,-0.04060786,-0.6720323,-0.03436656,0.7386085,-0.0130907,0.8081555,-0.09141835,-0.5816838,-0.3020366,0.6478958,-0.2674013,-0.6461436,1.41893,1.309173,-1.075025,-1.015962,-0.3415882,0.09904166,1.860296,1.396254,0.6280549,-0.001991829,-0.1022068,-0.264992,1.909194,1.482884,0.2843359,0.1746276,-0.5048991,0.3045526,0.4650878
2017-16-5--13-35-05,5,0.941765,0.3523843,-0.5076758,0.5941733,0.135735,-0.06742095,1.109676,1.395203,-0.1825673,-0.04626635,-0.6656358,-0.03527398,0.7440056,0.01040906,0.8090871,-0.09312684,-0.58017,-0.2961342,0.6502011,-0.2656387,-0.6472861,1.414446,1.304101,-1.076829,-1.014028,-0.3530118,0.08797997,1.871736,1.399232,0.6268784,-0.003030164,-0.1448781,-0.2855458,1.902696,1.487401,0.2727499,0.1817529,-0.5443327,0.2766573,0.4650878
2017-16-5--13-35-05,5,0.9339905,0.3534181,-0.5231916,0.5880752,0.1544053,-0.08131057,1.116059,1.399745,-0.2134076,-0.05118801,-0.6624504,-0.03686696,0.7464449,0.02495575,0.8082063,-0.09490582,-0.5806658,-0.2876139,0.6527929,-0.267363,-0.6478093,1.412516,1.30585,-1.078177,-1.013186,-0.3618229,0.07459363,1.880741,1.399227,0.6249902,-0.002817678,-0.1765946,-0.3040255,1.89719,1.487363,0.2616588,0.1871266,-0.5750327,0.2578259,0.4650878
2017-16-5--13-35-05,5,0.9292211,0.3536505,-0.5390117,0.5806245,0.1742639,-0.09758088,1.117355,1.406016,-0.2382187,-0.05546153,-0.6649499,-0.03374628,0.7440611,0.04995929,0.8115333,-0.09929284,-0.5736365,-0.2799734,0.6551236,-0.2661863,-0.6492864,1.408671,1.304957,-1.07998,-1.00999,-0.3688006,0.07068328,1.88398,1.396568,0.6249189,-0.002306328,-0.2021359,-0.3196745,1.892441,1.482575,0.2547644,0.1940489,-0.5944843,0.2419498,0.4650878
2017-16-5--13-35-05,5,0.9266626,0.3536667,-0.5526752,0.5707858,0.1984637,-0.1130031,1.114184,1.412511,-0.2564071,-0.05621759,-0.6679044,-0.02980216,0.7415223,0.06713943,0.814287,-0.09793457,-0.5681883,-0.2718025,0.6594069,-0.2649452,-0.64893,1.405877,1.284183,-1.081693,-0.9920321,-0.3696331,0.07698544,1.884218,1.392943,0.6275523,-0.0008307191,-0.2211953,-0.3306322,1.889904,1.475072,0.2538233,0.2005575,-0.6052336,0.2313477,0.4650878
2017-16-5--13-35-06,5,0.9235043,0.3546632,-0.5640854,0.5619953,0.2277585,-0.1308341,1.112542,1.413782,-0.2681129,-0.0571889,-0.6719426,-0.02972499,0.7377934,0.09287897,0.8189942,-0.09296255,-0.5585518,-0.2671382,0.6631122,-0.2654014,-0.6469015,1.406493,1.268228,-1.082254,-0.9844298,-0.3682836,0.096722,1.880729,1.390144,0.6301654,0.002855357,-0.2324064,-0.3366904,1.888815,1.46691,0.2565687,0.2065084,-0.6112269,0.2267518,0.4650878
2017-16-5--13-35-06,5,0.9193073,0.353577,-0.5723509,0.5553126,0.2578238,-0.1516572,1.111898,1.414364,-0.2745965,-0.05882591,-0.6756263,-0.03237801,0.73418,0.09947126,0.825376,-0.07699601,-0.5503923,-0.2615152,0.6671939,-0.2649381,-0.6451898,1.401431,1.270146,-1.082473,-0.9910328,-0.3682237,0.09296954,1.875744,1.379374,0.6273193,0.002966085,-0.2336015,-0.3415158,1.887642,1.456162,0.2539573,0.209048,-0.612922,0.2265103,0.4650878
2017-16-5--13-35-06,5,0.9167623,0.3538215,-0.5782317,0.5509991,0.290582,-0.1755418,1.111943,1.419719,-0.2787528,-0.06095722,-0.682185,-0.03381723,0.7278491,0.1189641,0.8343828,-0.0607114,-0.5347589,-0.2535086,0.6740825,-0.264171,-0.6415294,1.393182,1.273239,-1.08383,-1.002453,-0.3681595,0.07684805,1.868788,1.363608,0.6222417,0.002140492,-0.2280574,-0.3405043,1.885467,1.442619,0.245108,0.2093274,-0.6096462,0.2299903,0.4650878
2017-16-5--13-35-06,5,0.9126737,0.3566233,-0.5819444,0.5469401,0.3231,-0.195726,1.111636,1.427843,-0.2814938,-0.06532569,-0.6904659,-0.03418287,0.7195979,0.1349863,0.8406868,-0.04743284,-0.5222783,-0.2421941,0.6843325,-0.2561153,-0.6383072,1.386411,1.279705,-1.084364,-1.008528,-0.3652041,0.07526954,1.86077,1.351201,0.6188701,0.006247695,-0.2207421,-0.3384027,1.880715,1.429071,0.240936,0.2126069,-0.5929521,0.2352053,0.4650878
2017-16-5--13-35-06,5,0.911236,0.3608984,-0.5835842,0.5413458,0.3540183,-0.2092458,1.114026,1.433686,-0.2809156,-0.07215794,-0.6973812,-0.03320484,0.7122852,0.1535113,0.8456234,-0.03482069,-0.5100421,-0.2387234,0.6900445,-0.2500619,-0.6358608,1.382109,1.281652,-1.086158,-1.013501,-0.3615903,0.0781031,1.854565,1.337531,0.6147172,0.007123013,-0.2142864,-0.3365131,1.876433,1.413003,0.2383677,0.2140654,-0.5725507,0.2430253,0.4650878
2017-16-5--13-35-06,5,0.9066216,0.3663617,-0.5837011,0.535126,0.3902093,-0.2189945,1.11595,1.439008,-0.2786587,-0.0783721,-0.7023111,-0.0345739,0.7066976,0.1681319,0.8462387,-0.01735051,-0.5052829,-0.2343029,0.6950294,-0.2441442,-0.6343738,1.378427,1.286534,-1.086363,-1.018248,-0.3587367,0.0735321,1.848633,1.326685,0.6107772,0.009371414,-0.2072676,-0.3349884,1.873058,1.397132,0.2346883,0.21602,-0.5574954,0.2491313,0.4650878
2017-16-5--13-35-06,5,0.902863,0.3689636,-0.5833228,0.5279908,0.4251129,-0.2296741,1.117828,1.441867,-0.2756917,-0.08001453,-0.7039416,-0.03677728,0.7047775,0.1787721,0.847331,0.003143838,-0.500061,-0.2286491,0.6986069,-0.2428416,-0.6330056,1.372467,1.29417,-1.087132,-1.022328,-0.3585428,0.07417493,1.84371,1.318973,0.6074115,0.0101196,-0.1991438,-0.3348662,1.868465,1.380514,0.2322312,0.2169261,-0.5486662,0.2525532,0.4650878
2017-16-5--13-35-06,5,0.8977329,0.371923,-0.5830883,0.5168208,0.4545353,-0.2409773,1.118796,1.444527,-0.2720579,-0.08118686,-0.705886,-0.04003032,0.7025178,0.1894716,0.8472898,0.01878406,-0.4958304,-0.2250813,0.7022154,-0.2398236,-0.6314402,1.367563,1.297487,-1.087922,-1.024952,-0.3565577,0.07268138,1.84035,1.310509,0.60399,0.01099799,-0.1920162,-0.3328572,1.863926,1.360897,0.2294469,0.2182633,-0.5434656,0.254269,0.4650878
2017-16-5--13-35-06,5,0.8927557,0.376538,-0.5813959,0.5067186,0.4824094,-0.2514592,1.11954,1.44773,-0.2679505,-0.08090726,-0.7060279,-0.04376325,0.7021848,0.1946495,0.8462901,0.03528209,-0.4946311,-0.2214897,0.7054439,-0.2367703,-0.6302627,1.36235,1.295758,-1.087689,-1.025875,-0.3545298,0.07433962,1.83653,1.30479,0.6014847,0.01193995,-0.1851803,-0.3300804,1.859702,1.342789,0.2278375,0.2184089,-0.5390825,0.2531395,0.4650878
2017-16-5--13-35-06,5,0.889804,0.3817991,-0.5826891,0.4989285,0.5039602,-0.2622926,1.120006,1.451135,-0.2633251,-0.08434554,-0.7072124,-0.04626935,0.7004253,0.2057162,0.8460844,0.04608067,-0.4895904,-0.2185226,0.7079868,-0.2318076,-0.6302919,1.358737,1.294249,-1.087993,-1.026263,-0.3532684,0.07454467,1.83345,1.296729,0.5987942,0.01426063,-0.1791922,-0.328849,1.856228,1.324775,0.2271047,0.2185886,-0.5345424,0.2500162,0.4650878
2017-16-5--13-35-06,5,0.8867181,0.3847188,-0.5837454,0.493294,0.5226743,-0.2719683,1.122116,1.45358,-0.2581561,-0.08263686,-0.7095795,-0.05000588,0.697974,0.2119738,0.8463727,0.05417455,-0.4855774,-0.2164521,0.7101619,-0.2276261,-0.6300834,1.354478,1.292196,-1.087951,-1.027927,-0.3522746,0.07521789,1.830925,1.287892,0.5964676,0.01509546,-0.173797,-0.3278568,1.852985,1.309546,0.2260492,0.2191696,-0.5297157,0.2481498,0.4650878
2017-16-5--13-35-06,5,0.8838802,0.3889852,-0.5859574,0.4891177,0.5416655,-0.2840175,1.124984,1.455455,-0.2544822,-0.08509818,-0.7114914,-0.05215814,0.6955702,0.2160484,0.8476322,0.0644393,-0.4803025,-0.2149295,0.712128,-0.2253106,-0.6292171,1.351174,1.292383,-1.088311,-1.029505,-0.3517784,0.07524467,1.828639,1.282246,0.5937596,0.01675587,-0.1689023,-0.3272342,1.850176,1.295054,0.2252451,0.2205399,-0.5249919,0.2470351,0.4650878
2017-16-5--13-35-06,5,0.8829684,0.3924037,-0.5869056,0.4837613,0.5545599,-0.2940247,1.127798,1.458033,-0.2507347,-0.08589453,-0.7125618,-0.05443153,0.6942011,0.2151621,0.849551,0.07031344,-0.4764709,-0.2122959,0.7146071,-0.2207977,-0.6289003,1.349414,1.291628,-1.088724,-1.030503,-0.351453,0.07481342,1.827585,1.279872,0.5903955,0.01775499,-0.1647182,-0.3272958,1.848511,1.281835,0.2236121,0.2209859,-0.5210835,0.2458913,0.4650878
2017-16-5--13-35-06,5,0.8818477,0.3962087,-0.5869359,0.480799,0.5668944,-0.3029985,1.129647,1.461456,-0.2479515,-0.08598822,-0.713197,-0.05723404,0.6933112,0.2188028,0.8498766,0.07600482,-0.4733481,-0.2088332,0.7169189,-0.215029,-0.6294273,1.34785,1.291278,-1.088842,-1.031822,-0.3508012,0.07456146,1.826617,1.277126,0.5874206,0.01842782,-0.1622911,-0.3277991,1.847713,1.268661,0.2233555,0.219277,-0.5190783,0.2403814,0.4650878
2017-16-5--13-35-06,5,0.8802532,0.3981349,-0.5889809,0.474093,0.5802256,-0.3113882,1.132445,1.464034,-0.2459303,-0.08709123,-0.7136863,-0.05854889,0.6925598,0.2181861,0.8498273,0.08289777,-0.4725638,-0.2070455,0.7184689,-0.2117339,-0.6293675,1.344611,1.288941,-1.088728,-1.031157,-0.3517888,0.07303202,1.82568,1.276863,0.5856598,0.01797337,-0.1600502,-0.3280447,1.846669,1.256098,0.2229546,0.218119,-0.5172216,0.234407,0.4650878
2017-16-5--13-35-07,5,0.8801063,0.3981431,-0.5918528,0.472486,0.5946395,-0.323201,1.134317,1.466623,-0.2450353,-0.08695053,-0.7151739,-0.05863705,0.6910338,0.2273089,0.8492895,0.08744007,-0.4683935,-0.2050281,0.7198676,-0.2084638,-0.6295213,1.342621,1.286519,-1.089021,-1.031255,-0.3533324,0.07196677,1.82512,1.277612,0.5844546,0.01681508,-0.1592014,-0.329381,1.846477,1.249838,0.2228147,0.2217087,-0.5165625,0.2286769,0.4650878
2017-16-5--13-35-07,5,0.8812261,0.3994316,-0.5932755,0.4810755,0.6105296,-0.3407027,1.137189,1.469223,-0.2450783,-0.08743948,-0.7149674,-0.05985757,0.691081,0.2288575,0.8531018,0.09634466,-0.4588673,-0.2039859,0.7214278,-0.2044699,-0.6293837,1.342388,1.286516,-1.088873,-1.032434,-0.3534603,0.07052603,1.825227,1.276591,0.5831561,0.01732489,-0.1593174,-0.3316917,1.846742,1.245206,0.2227519,0.2235647,-0.5167152,0.2245457,0.4650878
2017-16-5--13-35-07,5,0.8813789,0.3994685,-0.5943416,0.495008,0.6259142,-0.3608591,1.139416,1.471189,-0.2461755,-0.08629321,-0.714797,-0.06067333,0.6913303,0.2346261,0.8571565,0.1030628,-0.4467789,-0.2015724,0.72271,-0.2019836,-0.6294931,1.34301,1.287929,-1.088939,-1.033175,-0.3539286,0.07044247,1.82592,1.273071,0.5823979,0.01777447,-0.1603581,-0.332752,1.846896,1.241083,0.2213496,0.2242057,-0.518196,0.2235735,0.4650878
2017-16-5--13-35-07,5,0.880735,0.3999716,-0.5974569,0.501631,0.6442105,-0.3797986,1.142281,1.473273,-0.2490526,-0.08817479,-0.7155094,-0.06024916,0.6903924,0.2373472,0.860659,0.1127403,-0.4361446,-0.2008045,0.7237427,-0.1997478,-0.6292654,1.342405,1.287192,-1.08937,-1.033871,-0.3539051,0.0699174,1.825909,1.270718,0.5821924,0.0178024,-0.1621027,-0.3335584,1.846671,1.233251,0.2212122,0.228395,-0.5197005,0.221644,0.4650878
2017-16-5--13-35-07,5,0.8805308,0.400637,-0.6007817,0.5017758,0.6654388,-0.3946681,1.144182,1.475258,-0.2525359,-0.08871461,-0.7158869,-0.06073784,0.6898889,0.246968,0.8599681,0.1187972,-0.4305218,-0.198336,0.7251936,-0.1975118,-0.6290837,1.342453,1.288168,-1.088942,-1.033925,-0.3540258,0.06886587,1.826981,1.268877,0.5817694,0.01783291,-0.1640936,-0.3341034,1.847122,1.22831,0.2201229,0.2320505,-0.5220143,0.2145763,0.4650878
2017-16-5--13-35-07,5,0.880201,0.4015593,-0.6035874,0.4961063,0.6920269,-0.4054994,1.147025,1.476869,-0.2551267,-0.09212478,-0.7164806,-0.0581002,0.6890523,0.2599642,0.8552779,0.1284149,-0.4294508,-0.1973844,0.7259209,-0.1962863,-0.6289277,1.341838,1.288852,-1.088761,-1.035759,-0.3543755,0.06739333,1.827949,1.267624,0.5811256,0.01873129,-0.1674583,-0.3342977,1.847058,1.214322,0.2190346,0.2366501,-0.5244942,0.2062099,0.4650878
2017-16-5--13-35-07,5,0.878985,0.4028393,-0.6051212,0.4841526,0.719595,-0.4127296,1.148902,1.478096,-0.2575894,-0.09113395,-0.7158061,-0.06105204,0.6896295,0.2678877,0.8500496,0.1388882,-0.4316965,-0.1958844,0.7263945,-0.1954727,-0.6291032,1.341516,1.289883,-1.088497,-1.035047,-0.3550342,0.06709588,1.828372,1.264171,0.5800824,0.02272008,-0.1695937,-0.3363351,1.846312,1.197525,0.2178327,0.2432305,-0.5266656,0.1965799,0.4650878
2017-16-5--13-35-07,5,0.8789852,0.4044961,-0.6083017,0.4725518,0.7401376,-0.4201002,1.151425,1.479102,-0.2593931,-0.09345692,-0.7168434,-0.06126228,0.6882212,0.2874465,0.8429719,0.1431079,-0.4316168,-0.1950256,0.7263021,-0.1945179,-0.6297722,1.340613,1.290186,-1.089036,-1.035813,-0.3550968,0.06595169,1.827286,1.275461,0.5783327,0.0174756,-0.1710935,-0.338439,1.846348,1.17971,0.2166047,0.2491345,-0.5285723,0.1865937,0.4650878
2017-16-5--13-35-07,5,0.8797127,0.404076,-0.6104175,0.444269,0.7583909,-0.4234149,1.153682,1.48001,-0.2605339,-0.09416924,-0.7169418,-0.06128451,0.6880196,0.2982869,0.836939,0.1452031,-0.4352862,-0.1943187,0.7255074,-0.1944701,-0.6309205,1.341267,1.290152,-1.089457,-1.036381,-0.3547013,0.06584007,1.826823,1.275829,0.5767533,0.01766476,-0.1731523,-0.3391192,1.845609,1.163571,0.2150722,0.2562306,-0.5290508,0.1769582,0.4650878
2017-16-5--13-35-07,5,0.8809447,0.4047606,-0.6142474,0.4276648,0.7691392,-0.4264969,1.154923,1.481487,-0.2629138,-0.09618054,-0.7182143,-0.06138841,0.686403,0.3033366,0.8315209,0.1490695,-0.4408381,-0.1920575,0.7256296,-0.1927384,-0.6320028,1.34151,1.290177,-1.089537,-1.037018,-0.3552697,0.06503126,1.826059,1.277396,0.5754046,0.01665385,-0.1743535,-0.34049,1.844988,1.151155,0.2126987,0.2623011,-0.5305315,0.1691503,0.4650878
2017-16-5--13-35-07,5,0.8816486,0.4046978,-0.6172436,0.4157712,0.7721046,-0.4283013,1.156544,1.482719,-0.2647012,-0.09751344,-0.719957,-0.06170874,0.6843575,0.3035727,0.8304261,0.1466356,-0.4435474,-0.1908158,0.7262384,-0.1921744,-0.6318514,1.34085,1.289177,-1.090215,-1.037019,-0.3561916,0.06392474,1.825069,1.277542,0.5739605,0.01625887,-0.175487,-0.341837,1.844528,1.141524,0.2112726,0.2662453,-0.5302359,0.1605965,0.4650878
2017-16-5--13-35-07,5,0.8825189,0.403304,-0.6200047,0.402454,0.7734128,-0.4307801,1.156549,1.483492,-0.2671171,-0.09727605,-0.7215044,-0.06166034,0.6827641,0.3041017,0.831229,0.1425487,-0.443013,-0.1898531,0.727339,-0.1908617,-0.631273,1.339248,1.287632,-1.090577,-1.036951,-0.3555747,0.06433818,1.825112,1.276595,0.5727838,0.0162622,-0.1758861,-0.3427069,1.843862,1.134349,0.209564,0.2681375,-0.5286232,0.1522069,0.4650878
2017-16-5--13-35-07,5,0.8847125,0.4014029,-0.6223073,0.3909219,0.7732721,-0.4347943,1.156295,1.484746,-0.2696477,-0.09822353,-0.7224714,-0.05975874,0.6817743,0.2998673,0.8332905,0.1402176,-0.4427704,-0.1891209,0.7278044,-0.1900634,-0.6311973,1.339009,1.288025,-1.090499,-1.03711,-0.3559549,0.06423232,1.824255,1.275617,0.5724139,0.01526539,-0.1768832,-0.343214,1.843986,1.124448,0.2089119,0.2724848,-0.5275835,0.1463664,0.4650878
