DateTime,MainPlayerID,LControllerX,LControllerY,LControllerZ,RControllerX,RControllerY,RControllerZ,HeadsetX,HeadsetY,HeadsetZ,LControllerQuaternionX,LControllerQuaternionY,LControllerQuaternionZ,LControllerQuaternionW,RControllerQuaternionX,RControllerQuaternionY,RControllerQuaternionZ,RControllerQuaternionW,HeadsetQuaternionX,HeadsetQuaternionY,HeadsetQuaternionZ,HeadsetQuaternionW,LeftKneeX,RightKneeX,LeftKneeY,RightKneeY,LeftKneeZ,RightKneeZ,BackX,FrontX,BackY,FrontY,BackZ,FrontZ,LeftElbowX,RightElbowX,LeftElbowY,RightElbowY,LeftElbowZ,RightElbowZ,Scale
2017-16-5--11-44-40,5,0.1670991,0.3505679,-0.02290899,0.01001501,0.3439891,-0.1843587,0.1187047,0.6702055,0.2321524,-0.4166478,0.7516581,0.4291889,-0.27787,0.06264915,0.8843265,0.4010719,0.2306148,-0.03321865,0.9505103,-0.308881,-0.00440061,0.2054535,-0.07206196,-0.4654087,-0.470121,0.2777459,0.3147418,0.1316092,0.09917597,0.4459217,0.2050792,0.5236179,0.1834269,-0.2208369,0.3477326,0.2262083,0.2019053,0.1976104,0.2377582,1
2017-16-5--11-44-40,5,0.129983,0.2526287,0.01073551,-0.01485229,0.3268818,-0.1810105,0.1148544,0.6656133,0.2243845,-0.4209836,0.7636033,0.3499364,-0.3423849,0.05306695,0.8784509,0.4062137,0.2459645,-0.03298582,0.9445925,-0.31923,0.06891534,0.2048312,-0.07544182,-0.4644746,-0.4717938,0.2746128,0.3037127,0.07902791,0.09910268,0.4466798,0.2030258,0.5232711,0.1815914,-0.2490865,0.3297636,0.2176609,0.1897134,0.1826395,0.3137385,1
2017-16-5--11-44-40,5,0.115,0.2555723,0.001810186,-0.04718557,0.2838686,-0.1346698,0.1223051,0.6629192,0.2186249,-0.4259417,0.7524889,0.3806589,-0.3277697,0.05933126,0.8871787,0.3945687,0.2317529,-0.02051468,0.9408816,-0.3250834,0.09296242,0.2025587,-0.07605198,-0.4652286,-0.4733742,0.2739459,0.2984825,0.06487654,0.100979,0.4447687,0.2005332,0.5157099,0.1738901,-0.2748647,0.3077333,0.1896027,0.1826208,0.2383345,0.3082775,1
2017-16-5--11-44-40,5,0.1347113,0.2645426,-0.01871271,-0.06122021,0.2624283,-0.09416665,0.1226107,0.6632994,0.2120716,-0.4224385,0.7588705,0.3859152,-0.3110158,0.05297548,0.8984545,0.3861037,0.2022303,-0.02615182,0.9439615,-0.3241673,0.05628886,0.2026888,-0.07533778,-0.4668251,-0.4733431,0.2698734,0.2961712,0.08296587,0.1056927,0.4428275,0.198747,0.507511,0.1628169,-0.2618145,0.3216731,0.1725169,0.1845237,0.2990015,0.2893395,1
2017-16-5--11-44-41,5,0.1441577,0.2552313,-0.0201197,-0.05098283,0.2444035,-0.05541956,0.1391323,0.6615084,0.2026971,-0.4213864,0.7500489,0.3914412,-0.3265486,0.07235993,0.9027392,0.3738609,0.2001353,-0.02369488,0.9430805,-0.3301555,0.03217578,0.2069007,-0.06828649,-0.4676962,-0.4735986,0.2712643,0.2917679,0.1081891,0.1183995,0.4419889,0.1976976,0.4981343,0.151561,-0.239107,0.3454507,0.1676391,0.1830436,0.3448623,0.2781407,1
2017-16-5--11-44-41,5,0.1570403,0.2447104,-0.02065682,-0.02165662,0.2578676,-0.005158121,0.1674976,0.6596152,0.1941329,-0.4063195,0.7573495,0.3898222,-0.3307038,0.05486675,0.8956313,0.3871751,0.2119662,-0.01578471,0.9402642,-0.3393838,0.0217437,0.2134816,-0.06203909,-0.4678977,-0.4738718,0.2766338,0.2857967,0.1339008,0.1327059,0.4434986,0.1975663,0.4912578,0.1462649,-0.2102454,0.3585739,0.1756115,0.1750385,0.393625,0.2780169,1
2017-16-5--11-44-41,5,0.1671824,0.2471673,-0.02441639,0.01824922,0.3089839,0.04050216,0.2006101,0.6570352,0.190622,-0.3840666,0.766093,0.3933024,-0.333028,0.01406294,0.8789317,0.4247569,0.2164787,-0.006337483,0.9368684,-0.3495692,0.006240845,0.2228295,-0.05320717,-0.4671059,-0.4737244,0.2761739,0.2888762,0.1672493,0.1463287,0.4459617,0.1979201,0.4899867,0.148414,-0.1766766,0.37253,0.1913221,0.1676852,0.4344744,0.2667506,1
2017-16-5--11-44-41,5,0.2177819,0.2245367,-0.03818297,0.02617787,0.297146,0.04385707,0.2309166,0.6561059,0.1925593,-0.3894518,0.7839425,0.3503633,-0.3331772,0.0329052,0.906213,0.3813486,0.1796342,-0.007716147,0.9346311,-0.3539449,-0.0335868,0.2346902,-0.04132069,-0.4654497,-0.4725481,0.277959,0.296915,0.2123698,0.1583447,0.446846,0.2011602,0.4911449,0.1530727,-0.1401453,0.4081702,0.2013909,0.1615338,0.4528019,0.2668609,1
2017-16-5--11-44-41,5,0.2525832,0.1831111,-0.05918756,0.07530264,0.2637689,0.05970763,0.2688329,0.6530932,0.193072,-0.3456852,0.8134938,0.2604856,-0.3884285,0.246762,0.8862845,0.3414078,0.1924812,-0.008386351,0.9317461,-0.3561494,-0.0702604,0.2513346,-0.02712616,-0.464901,-0.4723483,0.2770234,0.2928077,0.261907,0.189334,0.4461627,0.2002872,0.4899392,0.1567617,-0.1025425,0.453491,0.2117153,0.1599756,0.4877906,0.2436646,1
2017-16-5--11-44-42,5,0.2448585,0.1599517,-0.09660222,0.0767513,0.1972774,0.04164137,0.3120457,0.6507981,0.1937988,-0.3839125,0.7751026,0.3054387,-0.3981638,0.4347008,0.8317764,0.2813295,0.2000923,-0.005263967,0.9254259,-0.355303,-0.1316014,0.2652476,-0.01983315,-0.4647557,-0.4686992,0.2835686,0.283467,0.3182991,0.2165086,0.4436555,0.199505,0.489009,0.1659654,-0.07231472,0.4540224,0.2207364,0.1425531,0.4714116,0.187533,1
2017-16-5--11-44-42,5,0.2316799,0.168545,-0.1204101,0.1063647,0.1982507,0.04958536,0.3518262,0.6453171,0.1844681,-0.4179966,0.7067916,0.3467861,-0.4532811,0.4372731,0.824234,0.268105,0.2398964,0.01779723,0.9180483,-0.3709272,-0.1388658,0.2742716,-0.01034612,-0.4646664,-0.4638654,0.2862934,0.2933176,0.3607335,0.2348017,0.4450128,0.1996846,0.4848692,0.1738536,-0.05325443,0.4470879,0.238179,0.1475675,0.4755379,0.1272335,1
2017-16-5--11-44-42,5,0.2467475,0.1736358,-0.1055538,0.1062874,0.2451289,0.0196135,0.3648737,0.6431149,0.1752714,-0.4171498,0.6810286,0.3749131,-0.4707721,0.4078403,0.8503,0.27228,0.1911017,0.01919585,0.9108335,-0.3787487,-0.1629826,0.2781936,-0.004825695,-0.4655296,-0.4606,0.2884351,0.3046899,0.3882203,0.2415107,0.4464664,0.1996487,0.4771917,0.1779592,-0.05103478,0.4752556,0.2504104,0.1482378,0.4536893,0.1069491,1
2017-16-5--11-44-42,5,0.2648299,0.1734189,-0.09999047,0.09852529,0.2859417,0.003997304,0.3784597,0.6407546,0.1680976,-0.3938855,0.7016605,0.3752018,-0.4601636,0.4222436,0.8447016,0.2872303,0.1602755,0.03085738,0.9071318,-0.3843307,-0.1686707,0.2806318,-0.001235294,-0.4661002,-0.4580562,0.2867847,0.3078838,0.3958995,0.249792,0.4477351,0.1998057,0.4735961,0.1750772,-0.05434321,0.4969453,0.266178,0.1351837,0.438966,0.1240856,1
2017-16-5--11-44-42,5,0.270551,0.1986634,-0.09444183,0.08584829,0.299757,-0.02091619,0.3866542,0.6389414,0.1674564,-0.3859219,0.695668,0.4131384,-0.443201,0.4186245,0.8504359,0.2922041,0.1270006,0.04483127,0.9081239,-0.3849954,-0.1583659,0.2811196,-0.003531469,-0.465867,-0.457888,0.287069,0.2992149,0.3961312,0.2527198,0.4461257,0.1995637,0.4737103,0.172591,-0.05812307,0.5026887,0.2701759,0.1335827,0.4188253,0.1236649,1
2017-16-5--11-44-43,5,0.267221,0.1864831,-0.06059127,0.06208693,0.3006284,-0.07464387,0.3794439,0.6412164,0.1674716,-0.3681729,0.6839382,0.407176,-0.4805049,0.43534,0.852928,0.268559,0.1042548,0.04025526,0.9095428,-0.3799591,-0.1635315,0.2811812,-0.001760239,-0.4661922,-0.4600005,0.2862202,0.3017511,0.3952076,0.2519282,0.446449,0.1989789,0.4733178,0.1703001,-0.07218495,0.5153196,0.2722986,0.1300588,0.3686021,0.1391554,1
2017-16-5--11-44-43,5,0.2761392,0.1855576,-0.04801556,0.02055934,0.2764497,-0.1243612,0.371533,0.6419885,0.1624143,-0.3564476,0.6975976,0.4086635,-0.4682913,0.4501854,0.8626563,0.2137033,0.08653441,0.03653235,0.9086223,-0.384575,-0.1586603,0.2804884,-0.004541452,-0.4665302,-0.4598025,0.2875918,0.3021913,0.3874307,0.2522801,0.4503362,0.1982846,0.4728347,0.169219,-0.08343027,0.5256352,0.278363,0.1285193,0.3113733,0.1607542,1
2017-16-5--11-44-43,5,0.2843076,0.1871489,-0.02480666,-0.0173909,0.2483275,-0.1314513,0.3655587,0.6417373,0.1590651,-0.333778,0.6992993,0.4215955,-0.4709883,0.4462747,0.8757244,0.1704191,0.07002182,0.03757137,0.908951,-0.3873467,-0.1495294,0.2804038,-0.009316233,-0.466489,-0.4588215,0.2860134,0.293706,0.3744894,0.250878,0.4530524,0.1970645,0.4719828,0.1650905,-0.09721102,0.5393856,0.2811272,0.1295182,0.2963912,0.1834896,1
2017-16-5--11-44-43,5,0.2642974,0.2016473,-0.003900617,-0.05000413,0.2256182,-0.1171981,0.3538004,0.6454858,0.1598945,-0.3074276,0.6913047,0.4411434,-0.4826786,0.4264541,0.8919172,0.1468877,0.03232006,0.03039313,0.9107178,-0.3799956,-0.1589739,0.2792508,-0.01000474,-0.4669297,-0.4604747,0.2849544,0.2921414,0.3666599,0.2490007,0.4522955,0.1969495,0.4704648,0.1608619,-0.1005417,0.5334531,0.2708216,0.1310221,0.3050859,0.1914341,1
2017-16-5--11-44-43,5,0.2070576,0.2296283,0.003255263,-0.0696784,0.195647,-0.07928574,0.3401442,0.6481248,0.1632598,-0.345421,0.6132311,0.5129032,-0.4914899,0.33693,0.9340441,0.1184693,0.002191601,0.01617052,0.9071368,-0.3744422,-0.1914015,0.2796089,-0.009816831,-0.4668486,-0.4606624,0.2846652,0.2930081,0.3694615,0.2468766,0.4520633,0.1969841,0.4680877,0.1604423,-0.0988529,0.5056329,0.2618132,0.1427125,0.3322947,0.1557194,1
2017-16-5--11-44-44,5,0.1417983,0.2460988,-0.03660181,-0.06138356,0.1943756,-0.00809465,0.3310215,0.6511098,0.1671262,-0.3891196,0.5568184,0.5478308,-0.4882834,0.3195988,0.926596,0.1949517,-0.03564026,0.003977696,0.9050623,-0.3659218,-0.2166742,0.2791735,-0.0108246,-0.4667268,-0.4604856,0.2846155,0.2915354,0.3802822,0.2433491,0.4500217,0.197984,0.4617725,0.1600855,-0.07077053,0.4378701,0.2406443,0.1673949,0.4014865,0.08236423,1
2017-16-5--11-44-44,5,0.1027775,0.2384398,-0.06193705,-0.04914797,0.2391081,0.009723354,0.3128451,0.6498073,0.1714732,0.4192966,-0.5332076,-0.5241781,0.5148954,0.4959722,0.83435,0.2398633,0.01836636,-0.02310775,0.8972522,-0.3641658,-0.2485718,0.2758923,-0.01184893,-0.4673163,-0.4629755,0.2807396,0.2950528,0.3957879,0.2307397,0.446919,0.1975427,0.4529548,0.1650909,-0.06674288,0.4032503,0.240997,0.1865705,0.4341791,0.03800741,1
2017-16-5--11-44-44,5,0.07377659,0.2295481,-0.0840681,-0.07373446,0.1971854,-0.005241774,0.3071392,0.6527991,0.1706609,0.4232719,-0.5428859,-0.4900447,0.5347635,0.6528328,0.7392781,0.08890258,0.1391891,-0.02537473,0.8983689,-0.3599484,-0.2504531,0.2711551,-0.01038742,-0.4672288,-0.4646975,0.2751471,0.2999078,0.3930442,0.223074,0.4484885,0.1995728,0.450322,0.1637658,-0.1124308,0.3677901,0.2775407,0.2001524,0.42419,0.02182871,1
2017-16-5--11-44-44,5,0.05692252,0.2051827,-0.09670981,-0.02902488,0.1773334,0.02800309,0.3115985,0.6510725,0.1608082,0.4338848,-0.5426807,-0.4653654,0.54834,0.6082021,0.7261911,0.08457737,0.3091656,-0.008388991,0.9049525,-0.3654284,-0.2178369,0.2679809,-0.01623064,-0.4672766,-0.4654216,0.2743307,0.2931035,0.377279,0.2168437,0.4503852,0.2003176,0.4489703,0.1581495,-0.1431385,0.3395196,0.3103037,0.2036028,0.4368959,0.02042082,1
2017-16-5--11-44-44,5,0.04356914,0.1778696,-0.09484796,0.01428088,0.2160833,0.06077182,0.3064034,0.6502103,0.152105,0.4312431,-0.5358618,-0.4517576,0.568152,0.5383636,0.734092,0.1684407,0.3780228,-0.002717564,0.9033489,-0.366863,-0.2221826,0.2616649,-0.02304657,-0.4680266,-0.4648744,0.2765945,0.2914428,0.3690952,0.2041452,0.4502991,0.2013102,0.4424987,0.1522166,-0.1542472,0.3231887,0.332358,0.1959708,0.4606978,0.01933414,1
2017-16-5--11-44-45,5,0.02771693,0.1680509,-0.09022611,0.04354503,0.300583,0.07346182,0.2991592,0.6489788,0.1472233,0.4284109,-0.5236093,-0.4560227,0.578222,0.5241356,0.7053541,0.2745727,0.3903425,-0.003672883,0.8974024,-0.3695328,-0.2410414,0.2562037,-0.02731411,-0.4684533,-0.464161,0.2750461,0.2959188,0.3684799,0.1918332,0.4502404,0.2013133,0.4347421,0.1508181,-0.1684546,0.3110583,0.3609631,0.1923704,0.4729961,0.01130858,1
2017-16-5--11-44-45,5,0.01454406,0.1665641,-0.08511066,0.04903279,0.3702646,0.07772816,0.2959999,0.6482569,0.1442638,0.4196986,-0.5209875,-0.4611624,0.5828846,0.5268461,0.6876549,0.3395267,0.3664501,-0.001054628,0.8934497,-0.371259,-0.2528109,0.2535359,-0.02733691,-0.4689233,-0.4649968,0.2743093,0.2986235,0.3691652,0.1845741,0.4493946,0.2020898,0.4296614,0.1512807,-0.1777488,0.2976246,0.3807592,0.1892916,0.4751333,0.007946998,1
2017-16-5--11-44-45,5,0.02864429,0.1904916,-0.08249909,-0.05317384,0.2228494,0.0719549,0.2873327,0.6497128,0.1486425,0.4163783,-0.5449633,-0.4626337,0.5617955,0.5372304,0.7635679,0.08259414,0.3486054,-0.006559392,0.8902481,-0.3681195,-0.2681482,0.2523179,-0.0271259,-0.4690874,-0.4658329,0.2736983,0.2988865,0.3657768,0.1823429,0.4479178,0.2022183,0.4298104,0.1488333,-0.1738963,0.3063167,0.3713732,0.1862558,0.4811532,0.01148489,1
2017-16-5--11-44-45,5,0.03168704,0.1809752,-0.06512996,-0.02071966,0.242013,0.07644664,0.2712424,0.6525348,0.1547188,0.4354201,-0.4998634,-0.4676091,0.5847117,0.5260611,0.7496535,0.1492609,0.3728279,-0.02857349,0.89418,-0.3658029,-0.2565423,0.2554473,-0.02615022,-0.4687923,-0.4667889,0.270284,0.2955811,0.3569276,0.1857041,0.4510682,0.2023196,0.4333006,0.1468044,-0.1704047,0.3291468,0.3416879,0.1934191,0.4803612,0.01400435,1
2017-16-5--11-44-45,5,0.02809559,0.1649272,-0.06398731,0.004373732,0.332078,0.07367602,0.2652571,0.6526381,0.1602211,0.4415246,-0.4908848,-0.4656005,0.5893254,0.5147628,0.7248624,0.2593453,0.3772716,-0.03330008,0.8941163,-0.3611278,-0.262743,0.2561715,-0.02573096,-0.4688385,-0.4683539,0.2738104,0.2933079,0.3521083,0.1853068,0.4491313,0.2006285,0.4368595,0.1470161,-0.1966327,0.3169096,0.3643589,0.1949922,0.4777365,0.014579,1
2017-16-5--11-44-46,5,0.02050143,0.1522485,-0.05778172,0.01095655,0.450695,0.06341716,0.2668245,0.6524407,0.1611872,0.4388025,-0.488012,-0.4625413,0.5961143,0.5021934,0.7016983,0.3847486,0.3277039,-0.02611254,0.8964517,-0.3601451,-0.2568816,0.2515582,-0.02777701,-0.468703,-0.469166,0.2743503,0.2982852,0.3492622,0.178344,0.4478412,0.2009665,0.4392972,0.1513383,-0.2199301,0.3087047,0.3869252,0.1887712,0.4532495,0.01987603,1
2017-16-5--11-44-46,5,0.01045583,0.1487104,-0.0549979,0.04504496,0.521642,0.06649177,0.2666934,0.6515368,0.1612658,0.4397226,-0.481003,-0.4652062,0.599052,0.4722432,0.6749179,0.4568473,0.3358017,-0.02008067,0.8961527,-0.3622563,-0.2554948,0.2483362,-0.02909798,-0.4687289,-0.4695648,0.2762782,0.3017324,0.3440565,0.1711978,0.4472929,0.2014959,0.4406747,0.1536078,-0.2309864,0.2987604,0.4090064,0.187676,0.4285164,0.01885486,1
2017-16-5--11-44-46,5,0.001719019,0.1429504,-0.03513116,0.05297251,0.5457122,0.03306131,0.2650965,0.6512543,0.162889,0.4288846,-0.470541,-0.471735,0.6100125,0.458542,0.6748295,0.4933983,0.3015005,-0.0194017,0.8960878,-0.361587,-0.25672,0.2452338,-0.03210419,-0.468479,-0.4688619,0.2766115,0.3055968,0.3415487,0.1650155,0.4469988,0.2016261,0.4429012,0.1577033,-0.2273361,0.2918209,0.4073453,0.1836866,0.3893279,0.02468595,1
2017-16-5--11-44-46,5,0.007159207,0.134025,-0.02575141,0.01907157,0.551585,-0.02039688,0.271252,0.649536,0.1612619,0.426744,-0.4717112,-0.4657427,0.6151926,0.4855082,0.6966132,0.4675329,0.2458148,-0.01706783,0.9014418,-0.3659631,-0.2306132,0.2463501,-0.03195649,-0.4682453,-0.4687217,0.2786653,0.3068127,0.3357402,0.1668528,0.4486573,0.2008259,0.4474404,0.1596269,-0.229351,0.2931991,0.4090788,0.1791691,0.3493702,0.0351766,1
2017-16-5--11-44-46,5,0.02080498,0.1237168,-0.03015528,-0.06453865,0.5180898,-0.06354786,0.2828739,0.6485089,0.1582936,0.4314442,-0.4831288,-0.4520697,0.6132499,0.5121965,0.7501439,0.3824046,0.1694269,-0.0126764,0.910028,-0.3665775,-0.1931562,0.2477988,-0.03128517,-0.4685611,-0.4699581,0.2817487,0.3031365,0.3291922,0.1716641,0.44836,0.200213,0.4511681,0.1577369,-0.2329136,0.30419,0.4071585,0.1735382,0.3373419,0.04388386,1
2017-16-5--11-44-47,5,0.02793769,0.1261051,-0.03295758,-0.1193469,0.4865869,-0.08249234,0.2869506,0.6481379,0.1558913,0.4238041,-0.497806,-0.4587536,0.6017678,0.5049114,0.783628,0.3455161,0.1077514,-0.009244709,0.9130251,-0.3678962,-0.1759321,0.248749,-0.02916388,-0.4683446,-0.4712489,0.2824932,0.3028288,0.3253245,0.1631108,0.4491973,0.204699,0.4526555,0.1559948,-0.2298407,0.3110946,0.3961823,0.1708274,0.3248093,0.04905075,1
2017-16-5--11-44-47,5,0.1299335,0.1452253,-0.03662936,-0.1264379,0.4296882,-0.02551281,0.2904548,0.6515626,0.147664,-0.3623591,0.6169235,0.4656959,-0.5207961,0.3766102,0.8505897,0.360416,0.06900933,0.005400517,0.9174957,-0.363716,-0.1608824,0.2515825,-0.02666567,-0.4678082,-0.4733224,0.28179,0.3012708,0.3158904,0.1669223,0.4507974,0.2041543,0.4500767,0.1499066,-0.2143218,0.3855821,0.3511668,0.1457754,0.3771046,0.08304805,1
2017-16-5--11-44-47,5,0.2576859,0.1259372,-0.08181177,-0.1063317,0.234391,0.005993225,0.3059461,0.646341,0.1494838,-0.3957516,0.6809402,0.3715427,-0.4915863,0.4659525,0.8510988,0.1859652,0.1547135,0.01565457,0.9130628,-0.3712431,-0.1680773,0.2556822,-0.02378346,-0.4685595,-0.4733003,0.2804336,0.2944931,0.3190359,0.1946669,0.4501576,0.1969531,0.452156,0.1458308,-0.1725204,0.4918342,0.3089292,0.135859,0.4263077,0.150345,1
2017-16-5--11-44-47,5,0.257321,0.2168013,-0.1150602,0.00618453,0.29299,0.007247513,0.3331457,0.6505642,0.1620645,-0.3455836,0.713525,0.424794,-0.4370402,0.434016,0.8018238,0.3525442,0.2107636,0.02234352,0.9187463,-0.3590266,-0.1628064,0.2647953,-0.02000198,-0.4677001,-0.4706943,0.2817485,0.2853824,0.3354597,0.2153271,0.4467225,0.1978811,0.4578725,0.1474984,-0.1411064,0.4958274,0.2954427,0.1508862,0.4221449,0.1093509,1
2017-16-5--11-44-47,5,0.2935711,0.2336411,-0.1339438,0.05766597,0.3342979,0.02381545,0.3593888,0.6521178,0.1728778,-0.3445877,0.7350124,0.4220673,-0.4035781,0.4672079,0.7364172,0.4401028,0.213813,0.02296959,0.9223254,-0.3439952,-0.1745153,0.2755523,-0.01506486,-0.4671612,-0.4656396,0.2790659,0.2741813,0.3644651,0.2374759,0.4389151,0.2004094,0.4629341,0.1455386,-0.1075737,0.5056882,0.2886543,0.1499975,0.4313073,0.1029583,1
2017-16-5--11-44-48,5,0.2949135,0.2096895,-0.1135592,0.0385706,0.3434759,-0.04089621,0.3768029,0.6536857,0.1850665,-0.390004,0.6796564,0.4262288,-0.4519881,0.5482108,0.729152,0.318199,0.257976,0.01144023,0.9192718,-0.3341995,-0.2076513,0.2858554,-0.01359316,-0.4668281,-0.4564519,0.2776113,0.2618808,0.3959336,0.2566872,0.4338679,0.2025038,0.4680008,0.1507097,-0.1170268,0.5321294,0.3211868,0.1484728,0.3798276,0.1005636,1
2017-16-5--11-44-48,5,0.3264136,0.2289428,-0.147593,0.02234087,0.4065397,-0.09810968,0.3960196,0.6552399,0.1859519,-0.3989964,0.7268865,0.3993271,-0.3911214,0.5269911,0.7862253,0.2751495,0.1685911,0.02254853,0.9234346,-0.3278525,-0.1981743,0.2910988,-0.009316498,-0.4669067,-0.4518914,0.2802989,0.2598933,0.407102,0.2714019,0.4333568,0.2038631,0.4731686,0.1524749,-0.1264652,0.5334192,0.362062,0.1504865,0.327701,0.0924561,1
2017-16-5--11-44-48,5,0.3709306,0.2235576,-0.08109164,0.06325175,0.356851,-0.0431029,0.4127153,0.6570625,0.1707089,-0.287633,0.741657,0.4835939,-0.3651703,0.5310532,0.7553627,0.335165,0.1872807,0.03057308,0.9345803,-0.3065503,-0.1779102,0.2943012,-0.007004148,-0.4674319,-0.4491941,0.2816358,0.2565488,0.4070521,0.2831215,0.4349711,0.2033777,0.4704906,0.1484942,-0.111969,0.5716417,0.3456275,0.1229838,0.3573648,0.1455055,1
2017-16-5--11-44-48,5,0.5011173,0.1981571,-0.1733124,0.16295,0.2547885,0.03242543,0.4234203,0.6480345,0.1597089,-0.3761967,0.8121417,0.397,-0.203207,0.4231662,0.7816426,0.3938747,0.2341538,0.006380592,0.9346026,-0.3341523,-0.1217358,0.2988838,-6.384868e-05,-0.4676561,-0.4502648,0.2790959,0.2496758,0.4145197,0.2891119,0.4374475,0.2007331,0.4654602,0.1474799,-0.0416861,0.5958316,0.2859116,0.1064637,0.4300066,0.1886469,1
2017-16-5--11-44-48,5,0.5156844,0.1720335,-0.2887071,0.2196647,0.2256858,0.04847063,0.4215381,0.6493802,0.1684171,-0.5293732,0.7344435,0.3103136,-0.289935,0.3717618,0.8176602,0.3446669,0.2728181,0.02103199,0.9228948,-0.3329195,-0.192321,0.3024222,0.006314686,-0.4677294,-0.449445,0.2836773,0.2585936,0.4260134,0.2981927,0.437966,0.1998146,0.4649842,0.1519604,-0.002675813,0.6110223,0.2684813,0.1556053,0.4532168,0.06114006,1
2017-16-5--11-44-49,5,0.4787864,0.1507491,-0.2988235,0.1689597,0.2918738,0.06566644,0.4242631,0.6478372,0.1676182,-0.5778029,0.6153651,0.3437113,-0.4115,0.4833781,0.7644807,0.3593263,0.2297814,0.02391544,0.9161537,-0.3365622,-0.2163709,0.3032818,0.0081522,-0.4680907,-0.4484783,0.2836768,0.2521963,0.4462944,0.2975497,0.4341567,0.2006335,0.4609085,0.1543594,-0.00310133,0.6121362,0.2884407,0.2000394,0.4833978,-0.01235086,1
2017-16-5--11-44-49,5,0.4749406,0.1525782,-0.2880836,-0.009320435,0.4339812,0.05290506,0.4261289,0.6469432,0.1654738,-0.5626819,0.6122833,0.358806,-0.4239771,0.6092064,0.7232016,0.3245204,-0.02309473,0.01882963,0.9114715,-0.3424115,-0.2271993,0.3021539,0.01159898,-0.4680184,-0.4487683,0.2735413,0.2653508,0.4562072,0.2965459,0.4337739,0.202158,0.4566606,0.1527683,-0.03255027,0.6212225,0.3199253,0.1957867,0.4695302,-0.01409549,1
2017-16-5--11-44-49,5,0.5002183,0.1319592,-0.2417203,0.02745625,0.4050068,0.04632976,0.4189383,0.6457256,0.1646715,-0.5613714,0.6056853,0.3402578,-0.4497023,0.6306785,0.7013057,0.3099206,0.1198506,0.02084161,0.9128867,-0.3455171,-0.216383,0.3001019,0.004841723,-0.4679031,-0.4495981,0.275573,0.2653219,0.4486107,0.2912852,0.4334116,0.2024904,0.4576914,0.1510345,-0.06475969,0.6506117,0.3519038,0.1831644,0.4693787,0.01603425,1
2017-16-5--11-44-49,5,0.5511793,0.1287467,-0.1779667,0.02413488,0.3485425,0.03134118,0.4005796,0.6435272,0.1595035,-0.5546467,0.6297856,0.2947059,-0.4570399,0.5802273,0.7450762,0.3036479,0.126475,0.01338622,0.9110804,-0.3648978,-0.1913191,0.299722,0.00842111,-0.4681224,-0.4529167,0.2817588,0.2599387,0.4223234,0.2924408,0.443058,0.1995088,0.4633498,0.1500463,-0.06101549,0.6986098,0.3187642,0.1832145,0.4607063,0.09039646,1
2017-16-5--11-44-49,5,0.5551297,0.1833806,-0.1934583,0.06878984,0.309377,0.02076408,0.3913815,0.6428304,0.1625986,-0.5677412,0.6306512,0.3605912,-0.3871991,0.5608037,0.7426108,0.3127677,0.1902754,5.216064e-05,0.9135363,-0.3758266,-0.1555828,0.3007872,0.00883536,-0.4674803,-0.4534866,0.2837704,0.2551111,0.3986477,0.2941764,0.4476099,0.1988348,0.4716316,0.1534453,-0.07844904,0.7151161,0.3145812,0.2055697,0.4543678,0.1188462,1
2017-16-5--11-44-50,5,0.486804,0.2339779,-0.3020947,0.197764,0.2344244,0.05949675,0.4003429,0.645028,0.1702461,-0.6051462,0.6275708,0.3550168,-0.3375144,0.4577105,0.7478331,0.2890441,0.3843181,-0.02326334,0.9216483,-0.3630471,-0.1349822,0.2968961,0.0007105377,-0.4671772,-0.4491831,0.2880481,0.2501506,0.4077948,0.2866935,0.4463778,0.2002151,0.4731729,0.1632673,-0.06966636,0.6431276,0.3088784,0.2297176,0.4520238,0.02187186,1
2017-16-5--11-44-50,5,0.4546035,0.1678655,-0.3199002,0.1558203,0.238667,0.08388478,0.4001335,0.6430336,0.1668029,-0.6594288,0.5277136,0.3005233,-0.4431227,0.4498199,0.8066827,0.2618756,0.279904,-0.04433396,0.9234012,-0.3605474,-0.1239772,0.2953617,-0.00460996,-0.4669269,-0.4509369,0.2910745,0.2766889,0.4306897,0.2750511,0.4405527,0.1995363,0.465376,0.1676931,-0.03534814,0.5948135,0.2940048,0.2526349,0.497977,-0.03849703,1
2017-16-5--11-44-50,5,0.4908659,0.1526343,-0.2864889,0.1045595,0.2275971,0.1065251,0.3747793,0.6375678,0.163216,-0.6624835,0.5209328,0.2852273,-0.4564976,0.4479815,0.8399519,0.2165485,0.2165642,-0.03158683,0.9069156,-0.3767523,-0.1859143,0.2986096,-0.001913152,-0.4675236,-0.4545776,0.2880285,0.287196,0.429336,0.2743164,0.4429567,0.1957183,0.4629085,0.1697012,-0.02006907,0.624839,0.2937698,0.2389092,0.5389493,-0.02001417,1
2017-16-5--11-44-50,5,0.5408219,0.1472149,-0.2314792,0.07313849,0.2419844,0.08482026,0.3592024,0.6440505,0.1652454,-0.6708893,0.513601,0.2586805,-0.4681943,0.4410294,0.847568,0.2322224,0.1821934,-0.02998025,0.9123552,-0.3737013,-0.1644891,0.2968054,0.004796688,-0.4675734,-0.4589207,0.2880468,0.2711318,0.3975886,0.2772638,0.4476693,0.1954544,0.4696601,0.1612061,-0.03381428,0.6753026,0.2850194,0.2464699,0.5289016,0.0401746,1
