DateTime,MainPlayerID,LControllerX,LControllerY,LControllerZ,RControllerX,RControllerY,RControllerZ,HeadsetX,HeadsetY,HeadsetZ,LControllerQuaternionX,LControllerQuaternionY,LControllerQuaternionZ,LControllerQuaternionW,RControllerQuaternionX,RControllerQuaternionY,RControllerQuaternionZ,RControllerQuaternionW,HeadsetQuaternionX,HeadsetQuaternionY,HeadsetQuaternionZ,HeadsetQuaternionW,LeftElbowX,RightElbowX,LeftElbowY,RightElbowY,LeftElbowZ,RightElbowZ,FrontX,BackX,FrontY,BackY,FrontZ,BackZ,LeftKneeX,RightKneeX,LeftKneeY,RightKneeY,LeftKneeZ,RightKneeZ,Scale
2017-28-4--13-36-24,5,0.1114187,1.541963,-0.6538329,0.1026611,1.522379,1.077954,0.4645384,1.328107,0.2337009,0.04086569,0.6994225,0.6442811,-0.3066597,0.5871071,0.3593189,0.1279238,-0.7140244,-0.135965,0.6737712,-0.09167786,-0.7205145,0.6109673,0.6192499,0.8323721,0.7524045,-0.5180154,0.9431652,0.3257393,0.8502557,0.5351509,0.9806474,0.271696,0.2471403,0.5840822,0.5791444,-0.8414437,-0.806335,-0.09590071,0.5241085,0.5874643
2017-28-4--13-36-25,5,0.1167751,1.54273,-0.6565634,0.1054606,1.523972,1.079233,0.4676435,1.328312,0.2338627,0.04165749,0.7010785,0.6432925,-0.3048416,0.5866774,0.35801,0.1295539,-0.7147407,-0.136474,0.6741751,-0.09160771,-0.7200492,0.6142792,0.6223928,0.8317089,0.7520784,-0.5176297,0.9431811,0.32794,0.8532813,0.5355613,0.9800472,0.2717983,0.2472685,0.5877723,0.5814744,-0.8421186,-0.8058355,-0.09574631,0.5244067,0.5874643
2017-28-4--13-36-25,5,0.1190673,1.544681,-0.6543176,0.1064548,1.52262,1.076463,0.471289,1.328079,0.2343113,0.04270121,0.7003623,0.6439999,-0.3048497,0.5865408,0.359773,0.1306891,-0.7137602,-0.1371824,0.6745058,-0.09140885,-0.7196301,0.61733,0.6235862,0.8331606,0.7519367,-0.516817,0.9432617,0.3288879,0.8562567,0.536616,0.9801614,0.2722824,0.2474688,0.5895926,0.5827662,-0.8420557,-0.8051817,-0.09529579,0.5245401,0.5874643
2017-28-4--13-36-25,5,0.1216364,1.545156,-0.6542279,0.1112639,1.519362,1.080215,0.4753078,1.328049,0.237209,0.0415867,0.700766,0.6433567,-0.3054338,0.5844508,0.3596035,0.1316926,-0.7153738,-0.1387108,0.6730385,-0.08921675,-0.7209846,0.619424,0.6264747,0.8341572,0.7491664,-0.5170467,0.9430892,0.3287938,0.8584947,0.5376968,0.979136,0.2719952,0.2471183,0.5890701,0.583966,-0.8410366,-0.8049861,-0.09537648,0.5246226,0.5874643
2017-28-4--13-36-25,5,0.1213394,1.545931,-0.6504018,0.1170939,1.518704,1.084326,0.4765691,1.327595,0.2391486,0.0423693,0.6996367,0.6442221,-0.3060902,0.5841221,0.3574926,0.1339802,-0.7162749,-0.1389926,0.6730641,-0.08922621,-0.7209054,0.6204307,0.6296553,0.8346711,0.7468377,-0.515357,0.9441696,0.3307199,0.8601238,0.5370785,0.9787346,0.2716548,0.2482351,0.5884361,0.5847831,-0.8402075,-0.8051152,-0.09605192,0.5244231,0.5874643
2017-28-4--13-36-25,5,0.1215322,1.547685,-0.6484627,0.1184143,1.514774,1.089169,0.4762321,1.32759,0.2413675,0.04172255,0.6991059,0.6449083,-0.3059468,0.5822173,0.3563304,0.1336089,-0.7184709,-0.1404819,0.6724455,-0.08850199,-0.7212831,0.6212096,0.6307635,0.8361797,0.7440718,-0.5146614,0.9449499,0.3313273,0.8603116,0.5370973,0.9785991,0.2716485,0.2488616,0.5888405,0.5853381,-0.840214,-0.8052714,-0.09603919,0.5242018,0.5874643
2017-28-4--13-36-26,5,0.1213946,1.546104,-0.6472765,0.1164858,1.510909,1.09197,0.4747452,1.326948,0.2437207,0.03965247,0.6986279,0.6448808,-0.3073688,0.5819482,0.3554674,0.1316008,-0.7194863,-0.1426266,0.6720753,-0.08820564,-0.7212436,0.6227984,0.6312931,0.8359664,0.7416183,-0.5135116,0.9459755,0.3302553,0.859093,0.537778,0.9778245,0.2715759,0.2495437,0.5895334,0.5851263,-0.8402258,-0.8053889,-0.09589567,0.5241973,0.5874643
2017-28-4--13-36-26,5,0.1187147,1.543758,-0.6505743,0.1134134,1.507304,1.093661,0.4716997,1.326714,0.2435965,0.04051851,0.7006813,0.6433335,-0.3058202,0.5812142,0.3560957,0.1292603,-0.7201928,-0.1428315,0.6716692,-0.08911549,-0.7214693,0.6193533,0.6293933,0.8346683,0.7396729,-0.5134774,0.9459758,0.3282225,0.8565875,0.5375345,0.9781567,0.2712667,0.2499709,0.5861282,0.5841551,-0.8395607,-0.8055381,-0.09636503,0.5235985,0.5874643
2017-28-4--13-36-26,5,0.1162496,1.542346,-0.6515939,0.1129549,1.508456,1.095595,0.4684227,1.32654,0.243857,0.04010263,0.7010253,0.6425419,-0.3067494,0.5809866,0.3537365,0.130784,-0.7212632,-0.1434981,0.6708994,-0.08998385,-0.7219455,0.6173283,0.6262339,0.8335364,0.7390788,-0.5136541,0.9461372,0.3276104,0.8544671,0.536472,0.9788337,0.2716614,0.2500763,0.584415,0.5822876,-0.8392714,-0.805853,-0.09594463,0.5238928,0.5874643
2017-28-4--13-36-26,5,0.1151853,1.541903,-0.6530171,0.1079045,1.505419,1.094349,0.4651411,1.324774,0.2429832,0.0411805,0.7014776,0.6425737,-0.3055036,0.5803235,0.3557744,0.127879,-0.7213157,-0.1449405,0.6704482,-0.09176359,-0.7218525,0.6145622,0.6242047,0.8319288,0.7380045,-0.514513,0.9454679,0.3274007,0.8539119,0.5350572,0.9794092,0.2711388,0.2490938,0.5855483,0.5811284,-0.8414307,-0.8065105,-0.09653777,0.5236199,0.5874643
2017-28-4--13-36-26,5,0.1163098,1.540531,-0.6556967,0.1085714,1.504819,1.095276,0.466932,1.325496,0.2414282,0.04077836,0.702373,0.6416733,-0.3053928,0.579681,0.3551374,0.1289751,-0.7219507,-0.144064,0.6710245,-0.09256186,-0.7213904,0.6162227,0.6237071,0.8318189,0.7378772,-0.5148994,0.9451823,0.3270513,0.8538712,0.5361355,0.9794031,0.2708812,0.2492876,0.5883926,0.5802714,-0.8426896,-0.8057739,-0.09666596,0.5237845,0.5874643
2017-28-4--13-36-27,5,0.1218342,1.539417,-0.6573271,0.108437,1.503846,1.094687,0.4702536,1.325645,0.2413858,0.0402391,0.7030301,0.6413625,-0.3046042,0.5787649,0.3559808,0.1304722,-0.7220013,-0.1436933,0.6724176,-0.09240332,-0.7201864,0.6203727,0.6239968,0.8304406,0.7367691,-0.5144565,0.9451729,0.3263381,0.8558545,0.5371976,0.9788187,0.271212,0.2499512,0.590025,0.5805221,-0.8433554,-0.8056558,-0.09605113,0.5242669,0.5874643
2017-28-4--13-36-27,5,0.1257685,1.538656,-0.6594236,0.1077082,1.499488,1.093825,0.4733551,1.325419,0.2400346,0.04126743,0.7037246,0.6407815,-0.3040852,0.5766385,0.3586572,0.1304013,-0.7223908,-0.1436147,0.6734906,-0.09247795,-0.7191892,0.6231146,0.624831,0.8293439,0.7345804,-0.5153604,0.9441661,0.3272121,0.8579296,0.5373816,0.9783511,0.2709964,0.2494451,0.591344,0.5816257,-0.8437164,-0.8053987,-0.09614494,0.5239902,0.5874643
2017-28-4--13-36-27,5,0.1285683,1.538394,-0.6596031,0.1091226,1.495927,1.095269,0.4757119,1.325184,0.239395,0.04293512,0.7037532,0.6408011,-0.3037468,0.5753173,0.3590226,0.1298523,-0.7233611,-0.1439935,0.6734327,-0.09285741,-0.7191188,0.625104,0.6271595,0.828288,0.7324603,-0.5155758,0.9436581,0.3289331,0.8602864,0.5372516,0.9778129,0.2708055,0.2489389,0.5916344,0.5829383,-0.843227,-0.8054354,-0.09640285,0.5240991,0.5874643
2017-28-4--13-36-27,5,0.1314581,1.536213,-0.6618086,0.1163481,1.496146,1.095744,0.4782474,1.324715,0.2377026,0.04287153,0.7043219,0.6402931,-0.3035087,0.5756294,0.3573848,0.1309275,-0.7237298,-0.1430345,0.6730521,-0.09483887,-0.7194078,0.6278285,0.6319646,0.8264828,0.7322001,-0.5161206,0.9427238,0.3320215,0.8624357,0.5373287,0.9772282,0.2704322,0.2483896,0.5910398,0.5850096,-0.8418333,-0.8050805,-0.09675261,0.5240521,0.5874643
