DateTime,MainPlayerID,LControllerX,LControllerY,LControllerZ,RControllerX,RControllerY,RControllerZ,HeadsetX,HeadsetY,HeadsetZ,LControllerQuaternionX,LControllerQuaternionY,LControllerQuaternionZ,LControllerQuaternionW,RControllerQuaternionX,RControllerQuaternionY,RControllerQuaternionZ,RControllerQuaternionW,HeadsetQuaternionX,HeadsetQuaternionY,HeadsetQuaternionZ,HeadsetQuaternionW,LeftKneeX,RightKneeX,LeftKneeY,RightKneeY,LeftKneeZ,RightKneeZ,BackX,FrontX,BackY,FrontY,BackZ,FrontZ,LeftElbowX,RightElbowX,LeftElbowY,RightElbowY,LeftElbowZ,RightElbowZ,Scale
2017-16-5--13-30-49,5,2.029908,1.738241,0.3303997,0.6908543,0.5912261,0.2604959,0.7596895,1.8028,1.027024,-0.1295308,0.8606269,0.3064206,0.385551,-0.408517,0.8659456,0.0574256,0.2827622,0.00295433,0.8675289,-0.04250367,0.4955587,0.9531841,0.3987855,-1.285621,-1.243989,1.196579,0.8442681,0.3851587,0.8414438,0.7994385,0.1539774,1.302203,0.8300549,1.471632,0.009785973,0.8346228,0.2168227,0.9574081,1.06297,0.4150748
2017-16-5--13-30-49,5,2.034724,1.750149,0.3153693,0.677867,0.5948545,0.2516837,0.7582516,1.803327,1.021633,-0.1567936,0.8607341,0.2988794,0.3810824,-0.4133652,0.8659247,0.06782584,0.2733192,-0.0007170765,0.8715625,-0.03782816,0.4888225,0.9208257,0.4018258,-1.296944,-1.244313,1.199996,0.8441743,0.3952735,0.8535931,0.7959836,0.1528927,1.299355,0.8210167,1.485169,0.0133394,0.8630208,0.2086803,0.9405483,1.063736,0.4150748
2017-16-5--13-30-49,5,2.035268,1.744482,0.3018843,0.6717788,0.5888986,0.246407,0.7616295,1.804521,1.020211,-0.15057,0.8687459,0.2880695,0.3736646,-0.4176293,0.8686097,0.07107771,0.2570035,-0.00788621,0.874464,-0.03732226,0.4835884,0.8606685,0.406463,-1.31224,-1.244135,1.18438,0.8453342,0.4078145,0.8677665,0.7933376,0.1522086,1.303326,0.8183673,1.495722,0.03153346,0.8699802,0.1990399,0.9365978,1.077763,0.4150748
2017-16-5--13-30-49,5,2.043259,1.740838,0.3008057,0.6742214,0.5829082,0.2489899,0.7687349,1.803568,1.022755,-0.162408,0.8682882,0.2835424,0.3732334,-0.4263448,0.8684087,0.07170011,0.2428075,-0.009768065,0.8764255,-0.0373072,0.4799909,0.8215164,0.4151706,-1.31405,-1.243116,1.19407,0.8462647,0.4201185,0.8784962,0.7916908,0.1549059,1.305768,0.813486,1.506008,0.05773725,0.868871,0.1973336,0.9400219,1.099786,0.4150748
2017-16-5--13-30-49,5,2.05192,1.740874,0.3106986,0.6830727,0.5775318,0.2564178,0.7780643,1.803392,1.026947,-0.1643524,0.8651862,0.2876011,0.3764663,-0.4288872,0.8686569,0.07187904,0.2373279,-0.01110373,0.8771003,-0.03699534,0.4787518,0.8247871,0.4197229,-1.319144,-1.243295,1.197975,0.848157,0.4307094,0.8914302,0.7896109,0.1525966,1.311379,0.8196023,1.51881,0.07724041,0.8661426,0.1933746,0.9465871,1.116309,0.4150748
2017-16-5--13-30-49,5,2.0572,1.736465,0.3227033,0.6960745,0.5704638,0.2658783,0.7878537,1.802024,1.03373,-0.1704205,0.8660914,0.2861122,0.3728033,-0.4294045,0.8691909,0.06615242,0.2360994,-0.01364001,0.8768336,-0.04106229,0.4788432,0.8345254,0.4280919,-1.321098,-1.243651,1.201307,0.8529727,0.4427829,0.9025819,0.7868072,0.1523122,1.319179,0.8253009,1.527807,0.08971232,0.8596293,0.1931164,0.9582362,1.126879,0.4150748
2017-16-5--13-30-49,5,2.064771,1.73424,0.3416467,0.7108831,0.570222,0.2756366,0.7987807,1.800556,1.041538,-0.1773911,0.8626003,0.2902032,0.3744801,-0.4292127,0.8680598,0.06465699,0.2409735,-0.01374144,0.8765261,-0.04386036,0.479155,0.8375707,0.4327829,-1.323802,-1.244451,1.20118,0.8555454,0.454336,0.9133927,0.7841231,0.1526778,1.325176,0.8333144,1.534752,0.0967572,0.851897,0.1957437,0.9735349,1.133709,0.4150748
2017-16-5--13-30-49,5,2.067131,1.73697,0.3641001,0.7267756,0.5725368,0.2824029,0.8092721,1.799325,1.049331,-0.1798291,0.8597813,0.3009172,0.3713307,-0.4242959,0.8688478,0.06405644,0.2469278,-0.01416002,0.8776559,-0.04756362,0.4767153,0.8371656,0.4402391,-1.325461,-1.243971,1.206146,0.8582152,0.4646588,0.9249339,0.7814969,0.1527945,1.331208,0.8393217,1.547731,0.1016761,0.8421512,0.1976955,0.9938827,1.135332,0.4150748
2017-16-5--13-30-49,5,2.059811,1.736666,0.3875666,0.7385769,0.5775608,0.2870782,0.8184116,1.798222,1.055396,-0.1984377,0.8550181,0.3083764,0.3667024,-0.4229223,0.8684205,0.06456989,0.2506258,-0.01558194,0.8809484,-0.05032472,0.4702708,0.8353172,0.4455783,-1.325984,-1.244882,1.211707,0.8619534,0.4739996,0.9330909,0.778757,0.1525722,1.338999,0.847834,1.557913,0.1080864,0.8262288,0.198155,1.015187,1.135941,0.4150748
2017-16-5--13-30-49,5,2.052849,1.729972,0.4115994,0.7508793,0.5856447,0.2916024,0.8270239,1.79675,1.059052,-0.1937219,0.8567811,0.3196419,0.3552844,-0.4226259,0.867205,0.06666782,0.2547513,-0.01798945,0.8856382,-0.05534666,0.4607148,0.8375341,0.4487366,-1.32766,-1.24509,1.215531,0.8645286,0.4828535,0.940957,0.7771728,0.1515069,1.345183,0.8557947,1.565156,0.1149632,0.8074557,0.2008289,1.03823,1.136429,0.4150748
2017-16-5--13-30-49,5,2.053745,1.720668,0.4367789,0.7604496,0.5922198,0.2944464,0.8316165,1.793597,1.059705,-0.1942033,0.8541344,0.3269195,0.3547721,-0.4211391,0.8667858,0.06926991,0.2579266,-0.01984559,0.8916129,-0.06261996,0.4480082,0.8385612,0.4516313,-1.327603,-1.245625,1.218057,0.8687994,0.4891453,0.948154,0.775306,0.1502637,1.350736,0.863387,1.573276,0.1226498,0.7856751,0.2028542,1.063694,1.134906,0.4150748
