DateTime,MainPlayerID,LControllerX,LControllerY,LControllerZ,RControllerX,RControllerY,RControllerZ,HeadsetX,HeadsetY,HeadsetZ,LControllerQuaternionX,LControllerQuaternionY,LControllerQuaternionZ,LControllerQuaternionW,RControllerQuaternionX,RControllerQuaternionY,RControllerQuaternionZ,RControllerQuaternionW,HeadsetQuaternionX,HeadsetQuaternionY,HeadsetQuaternionZ,HeadsetQuaternionW,LeftElbowX,RightElbowX,LeftElbowY,RightElbowY,LeftElbowZ,RightElbowZ,FrontX,BackX,FrontY,BackY,FrontZ,BackZ,LeftKneeX,RightKneeX,LeftKneeY,RightKneeY,LeftKneeZ,RightKneeZ,Scale
2017-28-4--12-12-16,5,0.3214822,0.1143384,-0.134732,0.4108836,0.2845999,0.4205419,0.5674804,0.6344562,0.05894351,-0.01418504,-0.6910662,0.0006302937,0.722652,-0.1874554,-0.5105096,-0.09791296,0.8334588,0.2667582,-0.5237634,0.2358512,0.7738774,0.7665215,0.8407428,0.1361864,0.1454713,-0.2697411,0.2377863,0.5429131,0.8425264,0.1292249,0.3881266,0.03147471,-0.07722478,0.7200215,0.7544015,-0.4806834,-0.4621983,-0.00942488,0.1954651,1
2017-28-4--12-12-16,5,0.3537424,0.1159749,-0.1920189,0.3834722,0.2562516,0.4125195,0.5543752,0.6262463,0.06468725,0.006148713,-0.7548187,-0.01706927,0.6556826,-0.1561951,-0.5443835,-0.08332166,0.8199434,0.2827918,-0.5638686,0.2621129,0.7303272,0.8014461,0.8275257,0.1506659,0.1447786,-0.2510362,0.2609307,0.5458564,0.8457891,0.1261542,0.3954828,0.02589681,-0.04388587,0.7209681,0.7485594,-0.4783192,-0.4630268,-0.01340635,0.194564,1
2017-28-4--12-12-17,5,0.3705797,0.1242193,-0.2042727,0.3661047,0.2569044,0.4106383,0.5565519,0.6314322,0.06754202,0.004750142,-0.770498,-0.03657789,0.6363744,-0.1580314,-0.5687094,-0.08262207,0.8029753,0.2711638,-0.5978957,0.2541677,0.7102039,0.820356,0.8126298,0.1538292,0.1427703,-0.2364687,0.2771087,0.5523541,0.850661,0.1239022,0.3947885,0.02510559,-0.02390488,0.7239379,0.7411339,-0.4772243,-0.4604264,-0.01443747,0.1970178,1
2017-28-4--12-12-17,5,0.3842916,0.1672403,-0.2924314,0.3619724,0.2509193,0.5050445,0.5563091,0.6299138,0.0871799,0.0632695,-0.8150123,-0.1381353,0.5591694,-0.1864863,-0.5473328,0.001500614,0.8158723,0.2603633,-0.644234,0.2631444,0.6692747,0.8258452,0.8053584,0.1694727,0.1563687,-0.2423975,0.3364431,0.5601668,0.8512099,0.1201881,0.3964715,0.0455676,0.02082359,0.728669,0.7325836,-0.4765084,-0.4626691,-0.006360151,0.2060068,1
2017-28-4--12-12-17,5,0.4276188,0.2703271,-0.4222751,0.3728446,0.3029771,0.6996164,0.5527992,0.6392635,0.1193826,0.09696073,-0.8849391,-0.2237439,0.3967622,-0.2250065,-0.414216,0.07809173,0.8784639,0.2415706,-0.6687827,0.2625569,0.6522555,0.820137,0.7785729,0.2093456,0.1936718,-0.2459961,0.4362464,0.562543,0.8465842,0.1206654,0.3987577,0.07920572,0.07893982,0.6786755,0.7390346,-0.467165,-0.4660654,0.0142312,0.2274304,1
2017-28-4--12-12-17,5,0.4919822,0.3728681,-0.5162019,0.3983104,0.3835251,0.8479403,0.5204219,0.6256737,0.1245113,0.0430389,-0.9416729,-0.2665324,0.2008991,-0.2159033,-0.1864602,0.0009794128,0.9584453,0.2708399,-0.6742979,0.2898029,0.6228824,0.8020786,0.7092423,0.2505496,0.2240164,-0.255257,0.4925541,0.5508312,0.8198934,0.1204544,0.4046063,0.07307327,0.1058439,0.6282611,0.7527508,-0.4503956,-0.4694136,0.02843868,0.2266317,1
2017-28-4--12-12-17,5,0.4495867,0.3576812,-0.5664184,0.390638,0.4138243,0.8397346,0.4778869,0.6187166,0.08168916,0.04267595,-0.9462436,-0.2458604,0.2058022,-0.2236121,-0.142621,-0.003846617,0.9641795,0.2655922,-0.6677938,0.2917287,0.6311947,0.7602614,0.6639296,0.2328827,0.2293611,-0.2825817,0.4638721,0.499262,0.7808862,0.1192722,0.3965307,0.06271388,0.07200837,0.5662588,0.7182467,-0.4628712,-0.4759995,0.02292957,0.2224007,1
2017-28-4--12-12-18,5,0.3877036,0.3847384,-0.65334,0.4451564,0.4926679,0.8580651,0.440146,0.6513628,0.04743747,0.02626942,-0.9605947,-0.2395072,0.138579,0.2461276,-0.01459974,0.01306289,-0.9690394,0.2180023,-0.6826907,0.2222234,0.6610788,0.6593851,0.6028666,0.2391555,0.2678735,-0.3514189,0.4311068,0.4311486,0.7220459,0.1322298,0.3974533,0.02754071,0.01375198,0.5174531,0.554584,-0.4679531,-0.4705148,0.005378619,0.2470942,1
2017-28-4--12-12-18,5,0.3784597,0.4303118,-0.6818317,0.5127244,0.5596457,0.8983694,0.4223959,0.6679734,0.0752404,-0.0184361,-0.9756212,-0.214238,0.04388135,0.2560348,-0.1260306,0.02002632,-0.9582074,0.1797862,-0.6733514,0.1752372,0.6953897,0.5803911,0.5786521,0.2657003,0.3140774,-0.3632111,0.4551636,0.387622,0.6815799,0.1439185,0.3999832,0.0350848,0.007265722,0.5253947,0.5265369,-0.4732364,-0.4539962,0.01683893,0.2872289,1
2017-28-4--12-12-18,5,0.4232366,0.4526746,-0.6670377,0.5703536,0.5836616,0.953786,0.4141094,0.6782075,0.1226986,-0.04246595,-0.9803371,-0.1816913,-0.06422032,0.2394183,-0.206405,0.01774092,-0.9485574,0.1479657,-0.6685658,0.1539516,0.7123376,0.5465727,0.560958,0.2874029,0.3476143,-0.3249353,0.5120797,0.3635312,0.6585934,0.146965,0.3994975,0.08471201,0.06170159,0.5152372,0.5240224,-0.4771869,-0.4686036,0.03668648,0.3119037,1
