DateTime,MainPlayerID,LControllerX,LControllerY,LControllerZ,RControllerX,RControllerY,RControllerZ,HeadsetX,HeadsetY,HeadsetZ,LControllerQuaternionX,LControllerQuaternionY,LControllerQuaternionZ,LControllerQuaternionW,RControllerQuaternionX,RControllerQuaternionY,RControllerQuaternionZ,RControllerQuaternionW,HeadsetQuaternionX,HeadsetQuaternionY,HeadsetQuaternionZ,HeadsetQuaternionW,LeftElbowX,RightElbowX,LeftElbowY,RightElbowY,LeftElbowZ,RightElbowZ,FrontX,BackX,FrontY,BackY,FrontZ,BackZ,LeftKneeX,RightKneeX,LeftKneeY,RightKneeY,LeftKneeZ,RightKneeZ,Scale
2017-28-4--15-10-39,5,-0.3861586,0.5097635,0.8157591,-0.2698679,0.5032656,-0.9926049,-0.231253,0.6822091,-0.07024951,-0.2455393,-0.1344517,-0.0007862264,0.960017,0.003650396,-0.9701074,-0.2422479,-0.01393803,0.09090766,0.7007231,-0.04491872,0.7061906,-0.4063327,-0.3304081,0.3532062,0.3397048,0.3883357,-0.5412267,-0.1965201,-0.4728109,0.01058328,0.3257163,-0.1062024,-0.1024638,-0.3381539,-0.2712276,-0.4653544,-0.4778196,0.09973527,-0.279034,1
2017-28-4--15-10-40,5,-0.3792074,0.5076818,0.815742,-0.2652655,0.5044689,-0.9926223,-0.2284649,0.6825601,-0.0704372,-0.2445164,-0.1326363,-0.00365035,0.9605238,0.0008083434,-0.96995,-0.2427806,-0.01593714,0.09128981,0.7019254,-0.04493695,0.7049451,-0.4018732,-0.3279221,0.3526976,0.3407531,0.3883644,-0.5412058,-0.194888,-0.4691315,0.01047444,0.3273926,-0.1062526,-0.1025745,-0.3369873,-0.270873,-0.4651783,-0.477221,0.1000624,-0.2784272,1
2017-28-4--15-10-40,5,-0.3716386,0.507051,0.8161281,-0.2642596,0.5061352,-0.992409,-0.2258745,0.6817142,-0.07025239,-0.2442249,-0.1281732,-0.004601286,0.9611996,-0.003588129,-0.9698871,-0.2429561,-0.01668437,0.09577128,0.7032644,-0.04752164,0.7028434,-0.3981968,-0.3268819,0.3527734,0.3421853,0.388839,-0.5410746,-0.1941689,-0.4674312,0.0104233,0.3295926,-0.1080259,-0.1019944,-0.3361312,-0.2697518,-0.4649934,-0.4766845,0.09934992,-0.278985,1
2017-28-4--15-10-40,5,-0.3682708,0.5067854,0.8163123,-0.2678763,0.5087985,-0.9924453,-0.2258778,0.6813654,-0.07052887,-0.2452524,-0.125711,-0.004476838,0.9612638,-0.004441481,-0.9694036,-0.2449244,-0.01578194,0.09702949,0.7056876,-0.04786484,0.7002137,-0.395829,-0.3283632,0.3523932,0.3435802,0.3892501,-0.5412678,-0.1944287,-0.466897,0.01038074,0.3303407,-0.1091748,-0.1014344,-0.3363654,-0.2702792,-0.4649136,-0.4764061,0.09860044,-0.2795933,1
2017-28-4--15-10-40,5,-0.369184,0.5028727,0.8171952,-0.2724637,0.5043592,-0.9920402,-0.228333,0.681847,-0.07010955,-0.2423836,-0.1255571,-0.001850137,0.9620199,-0.002054695,-0.9702094,-0.2419377,-0.01247303,0.09567503,0.7066278,-0.04585627,0.6995861,-0.3963833,-0.3310086,0.3503337,0.3422198,0.3894378,-0.5402198,-0.195458,-0.4696129,0.01055539,0.3292338,-0.1090808,-0.1008848,-0.3370457,-0.2711426,-0.4649973,-0.4763547,0.09871244,-0.2792749,1
2017-28-4--15-10-40,5,-0.3710745,0.501204,0.8173308,-0.2765145,0.4995837,-0.9925625,-0.2312629,0.6823783,-0.07041498,-0.2412031,-0.1277736,-0.0005639716,0.9620264,-0.001360189,-0.9711936,-0.2379938,-0.01183625,0.09279908,0.7067578,-0.0440715,0.6999568,-0.3969247,-0.3333773,0.3495729,0.3401964,0.3895128,-0.5395048,-0.1961224,-0.4716292,0.01093268,0.3285273,-0.1088319,-0.1004384,-0.3368409,-0.2719091,-0.4650124,-0.4770446,0.09878818,-0.279203,1
2017-28-4--15-10-41,5,-0.3719774,0.5023853,0.8164666,-0.277173,0.497715,-0.9936392,-0.2325453,0.6822836,-0.07186145,-0.2410925,-0.1281567,5.90293e-05,0.9620034,-0.0006819321,-0.9714139,-0.2371592,-0.01049201,0.09215179,0.7062604,-0.04546932,0.7004547,-0.3978662,-0.3340634,0.3494859,0.3386655,0.38892,-0.5403975,-0.1970557,-0.4736382,0.0108645,0.3269467,-0.1088266,-0.1011161,-0.3364409,-0.2719772,-0.4652843,-0.4778,0.09892882,-0.2793584,1
2017-28-4--15-10-41,5,-0.3725268,0.5047431,0.8150265,-0.2733031,0.493844,-0.9941013,-0.2312843,0.6810991,-0.07332914,-0.2443996,-0.1257817,-0.001506523,0.9614809,-0.001863703,-0.971718,-0.2355613,-0.01648086,0.09482606,0.7067245,-0.04957765,0.6993502,-0.3995324,-0.3340579,0.3503499,0.3367598,0.3881331,-0.540577,-0.1998014,-0.4754069,0.00989449,0.3263453,-0.1088667,-0.1017317,-0.3370567,-0.2730342,-0.4652816,-0.4781845,0.09890785,-0.2792956,1
2017-28-4--15-10-41,5,-0.3774749,0.5065017,0.8145797,-0.2763807,0.4878485,-0.9949276,-0.2282511,0.6778497,-0.07444514,-0.2456624,-0.1302444,-0.004155311,0.9605567,-0.007749592,-0.972715,-0.2314996,-0.01316748,0.103902,0.7058208,-0.05960022,0.6981899,-0.4019656,-0.3354988,0.3519917,0.3351134,0.3873191,-0.5406919,-0.202269,-0.4766958,0.00893116,0.326658,-0.1088001,-0.1022784,-0.3374014,-0.273685,-0.4652333,-0.4783663,0.09900742,-0.2794571,1
2017-28-4--15-10-41,5,-0.3757256,0.5073123,0.8145998,-0.2778629,0.4863932,-0.9949414,-0.2258605,0.6775581,-0.07558075,-0.245773,-0.1316176,-0.003201636,0.9603449,-0.01189232,-0.9729294,-0.230381,-0.01383727,0.1049277,0.7096801,-0.06262296,0.6938463,-0.4004653,-0.3373526,0.3524721,0.334567,0.3872997,-0.5403347,-0.2042068,-0.4779062,0.007794976,0.3264856,-0.1087086,-0.1024666,-0.3377915,-0.2742587,-0.4654012,-0.4786491,0.09925993,-0.2790002,1
2017-28-4--15-10-41,5,-0.3666952,0.5069101,0.8147247,-0.2770897,0.4864148,-0.9949343,-0.2237837,0.6778909,-0.07456104,-0.2465631,-0.1251732,-0.004061281,0.9610004,-0.01369133,-0.9730706,-0.2296112,-0.01499386,0.1055153,0.7096931,-0.05992643,0.6939821,-0.3962668,-0.3362857,0.3522837,0.3351158,0.3881772,-0.5397397,-0.2039979,-0.4755857,0.007244468,0.327239,-0.1094034,-0.1013438,-0.3374703,-0.2748062,-0.4652556,-0.4786093,0.09900796,-0.2793038,1
2017-28-4--15-10-42,5,-0.3623883,0.5037652,0.8158447,-0.2768032,0.4877574,-0.9940223,-0.2223984,0.6792634,-0.07306184,-0.2448547,-0.1238448,-0.003869785,0.9616099,-0.01398899,-0.9727971,-0.2308052,-0.0141106,0.1037497,0.7094136,-0.0559248,0.6948674,-0.3930575,-0.3351974,0.3508472,0.3356631,0.3889044,-0.5388584,-0.201929,-0.4742446,0.007614374,0.327271,-0.1096821,-0.1002182,-0.3364846,-0.2735413,-0.4653347,-0.4782177,0.09904162,-0.2794012,1
2017-28-4--15-10-42,5,-0.3621988,0.5004029,0.8163521,-0.2736646,0.4869797,-0.9937819,-0.221099,0.6786633,-0.07246356,-0.2412706,-0.1238775,-0.003033467,0.9625143,-0.01558021,-0.9731112,-0.2292839,-0.01552027,0.1059058,0.7084061,-0.0569055,0.6954902,-0.391772,-0.3332786,0.3494163,0.3355825,0.3886625,-0.5386256,-0.2011417,-0.4730924,0.007574201,0.3275614,-0.1099809,-0.1002775,-0.3350703,-0.2706273,-0.4651854,-0.4774753,0.09901152,-0.2796168,1
2017-28-4--15-10-42,5,-0.3687836,0.5059001,0.8154704,-0.2705857,0.48959,-0.9942952,-0.2240218,0.6795071,-0.07356101,-0.2450993,-0.1279508,-0.002025962,0.9610155,-0.01284273,-0.9725826,-0.2315925,-0.01682548,0.1014727,0.7081593,-0.05543805,0.6965201,-0.3943972,-0.3317524,0.3513072,0.3364625,0.3885748,-0.5396965,-0.2004485,-0.4728872,0.008328557,0.3274267,-0.1092153,-0.1009352,-0.335214,-0.2701012,-0.4652663,-0.4768821,0.09900752,-0.2795802,1
2017-28-4--15-10-42,5,-0.3730515,0.5057837,0.8149274,-0.2679975,0.4889669,-0.9942222,-0.2286137,0.6798636,-0.07345083,-0.2449409,-0.1289165,0.001696658,0.9609275,-0.009790719,-0.9726298,-0.2312312,-0.02067398,0.09989834,0.707521,-0.05299089,0.6975861,-0.3976295,-0.3315278,0.3512144,0.3359628,0.387849,-0.5402972,-0.2009216,-0.4759599,0.008765817,0.3260593,-0.1085645,-0.1020356,-0.3360654,-0.2713723,-0.4654123,-0.4776206,0.09918745,-0.2787472,1
2017-28-4--15-10-42,5,-0.3802068,0.502903,0.8145167,-0.2730525,0.4856045,-0.9956138,-0.2319604,0.6803294,-0.07386053,-0.2425321,-0.1327201,0.003733236,0.9610149,-0.007546919,-0.9733978,-0.2283046,-0.01780083,0.09786356,0.7077079,-0.05056431,0.697865,-0.4013061,-0.3337999,0.3498327,0.3346815,0.3870991,-0.5403185,-0.2022897,-0.4781696,0.009387493,0.325345,-0.1088855,-0.1022941,-0.3364366,-0.2721548,-0.4656233,-0.4779555,0.0986703,-0.279225,1
2017-28-4--15-10-43,5,-0.38122,0.5017295,0.8148126,-0.2768694,0.4852155,-0.9955027,-0.2373969,0.6818911,-0.07442824,-0.2406732,-0.1321024,0.007492062,0.9615452,-0.002893771,-0.9734992,-0.2281007,-0.0161575,0.09292278,0.7089314,-0.04680915,0.6975604,-0.4031163,-0.3366047,0.3489227,0.3339796,0.3869635,-0.5403081,-0.2021024,-0.4805812,0.01084208,0.3240604,-0.1089721,-0.1023184,-0.3369004,-0.2732243,-0.4652108,-0.4779658,0.09886009,-0.2793837,1
2017-28-4--15-10-43,5,-0.3823366,0.5034319,0.8149695,-0.2816757,0.4835817,-0.9955398,-0.2418005,0.682068,-0.0743866,-0.2417457,-0.1320118,0.01054009,0.96126,0.0007554307,-0.9738904,-0.2266208,-0.01341329,0.0917181,0.7100775,-0.04576825,0.6966226,-0.4040948,-0.3393398,0.3485484,0.3328886,0.3875408,-0.5399461,-0.2028041,-0.483117,0.01140785,0.3232182,-0.1088573,-0.1021715,-0.3371506,-0.2736754,-0.4654493,-0.4782276,0.09892967,-0.279288,1
2017-28-4--15-10-43,5,-0.3846066,0.503281,0.8147633,-0.285969,0.4833602,-0.9964008,-0.2456325,0.6819878,-0.07582377,-0.2412218,-0.1329677,0.0122453,0.9612396,0.002948376,-0.9740176,-0.2261031,-0.01258644,0.08962207,0.7115512,-0.04609118,0.6953692,-0.406563,-0.3428994,0.3489349,0.3326678,0.3872169,-0.5405843,-0.2029389,-0.4845138,0.01228154,0.3230288,-0.1086576,-0.1023253,-0.3371051,-0.2737081,-0.465804,-0.4783857,0.09975354,-0.2787251,1
