DateTime,MainPlayerID,LControllerX,LControllerY,LControllerZ,RControllerX,RControllerY,RControllerZ,HeadsetX,HeadsetY,HeadsetZ,LControllerQuaternionX,LControllerQuaternionY,LControllerQuaternionZ,LControllerQuaternionW,RControllerQuaternionX,RControllerQuaternionY,RControllerQuaternionZ,RControllerQuaternionW,HeadsetQuaternionX,HeadsetQuaternionY,HeadsetQuaternionZ,HeadsetQuaternionW,LeftKneeX,RightKneeX,LeftKneeY,RightKneeY,LeftKneeZ,RightKneeZ,BackX,FrontX,BackY,FrontY,BackZ,FrontZ,LeftElbowX,RightElbowX,LeftElbowY,RightElbowY,LeftElbowZ,RightElbowZ,Scale
2017-16-5--13-08-42,5,0.2270688,0.4767679,0.6827115,0.2244613,0.4684405,-0.9497443,0.07798149,0.7485764,-0.08351574,-0.4420961,0.4091917,-0.346353,0.7191335,0.4310328,0.752285,0.382652,0.3191483,0.07575837,0.6391766,-0.0860626,0.7604652,0.01570421,-0.05427979,-0.5381461,-0.5313737,-0.03119473,-0.3481849,-0.1459429,0.08979361,0.3736803,0.08130722,-0.1655896,-0.1553603,0.03295617,0.04615561,0.3562173,0.3350126,0.2868595,-0.6118701,1
2017-16-5--13-08-42,5,0.2249322,0.4777218,0.6825926,0.2237723,0.4701236,-0.9503946,0.07687802,0.7477368,-0.08328173,-0.443968,0.4096321,-0.3460119,0.7178926,0.4282768,0.7543414,0.383702,0.3167349,0.07876153,0.6384227,-0.08695046,0.7606924,0.01543628,-0.05498474,-0.5381578,-0.5313628,-0.03096303,-0.3479899,-0.1465553,0.08930243,0.3737863,0.08165211,-0.1656206,-0.1552797,0.03215853,0.04569313,0.3566215,0.3353415,0.2870292,-0.6117904,1
2017-16-5--13-08-42,5,0.2241346,0.4781897,0.6835657,0.2238293,0.4708983,-0.9498014,0.07636851,0.7473268,-0.08216762,-0.443668,0.4074565,-0.3448583,0.7198685,0.4305654,0.7519528,0.3849128,0.3178405,0.080611,0.6375087,-0.08598244,0.7613748,0.01585231,-0.05463348,-0.5383152,-0.5314549,-0.03085769,-0.347562,-0.1475405,0.08979393,0.3738089,0.08157085,-0.1658038,-0.1553403,0.03129336,0.04534164,0.3566079,0.3355561,0.2872951,-0.6122866,1
2017-16-5--13-08-42,5,0.2232354,0.4782188,0.6834623,0.223902,0.4734885,-0.9500515,0.07544318,0.7468998,-0.0812798,-0.4432372,0.4074778,-0.3459504,0.7195978,0.4281158,0.7532375,0.38593,0.3168725,0.08286773,0.6361744,-0.08662027,0.7621759,0.0159391,-0.05429287,-0.5384734,-0.5314865,-0.03097276,-0.3482924,-0.1480152,0.08943743,0.374047,0.08206131,-0.1660693,-0.1557836,0.03082348,0.04516003,0.3566159,0.3366069,0.2873693,-0.6126499,1
2017-16-5--13-08-43,5,0.2223881,0.4776544,0.683663,0.224512,0.4754697,-0.9497583,0.07425828,0.746628,-0.08041711,-0.4432041,0.4065024,-0.3453618,0.7204521,0.4287379,0.752019,0.3877918,0.3166525,0.08435179,0.6346297,-0.08479655,0.7635047,0.01561441,-0.05548235,-0.5380954,-0.5316967,-0.03127041,-0.3482974,-0.1487601,0.08951248,0.3740643,0.08231997,-0.1662639,-0.1562438,0.03007433,0.045093,0.3566874,0.3377994,0.2873402,-0.6127755,1
2017-16-5--13-08-43,5,0.2216294,0.4773437,0.6833361,0.2253989,0.4781518,-0.9494752,0.07288993,0.7469783,-0.07978492,-0.443538,0.4082126,-0.3451683,0.7193716,0.428011,0.7521995,0.3889698,0.3157613,0.08456729,0.633315,-0.08388412,0.7646725,0.01566276,-0.05601824,-0.5377883,-0.5318674,-0.03144097,-0.348281,-0.1497177,0.08904624,0.3741363,0.08281526,-0.1667854,-0.1564812,0.02885831,0.04564884,0.3564037,0.338753,0.2871831,-0.6131509,1
2017-16-5--13-08-43,5,0.2204478,0.4774539,0.6836551,0.2268853,0.480258,-0.9485837,0.07135473,0.7472832,-0.07949379,-0.4432953,0.4074398,-0.3441809,0.7204316,0.425504,0.7520493,0.3913614,0.3165513,0.08406482,0.6326805,-0.0825139,0.7654018,0.0157373,-0.05612729,-0.5377091,-0.5320175,-0.03144833,-0.3485441,-0.1504633,0.08898742,0.3742566,0.08297271,-0.1672415,-0.1567389,0.02835434,0.04585389,0.3561982,0.3397146,0.2869702,-0.6135182,1
2017-16-5--13-08-43,5,0.2192675,0.4778326,0.6836398,0.227691,0.4813729,-0.9481671,0.07007241,0.7473024,-0.07919007,-0.4435295,0.4060368,-0.3438285,0.7212474,0.4253937,0.7514521,0.3922507,0.3170163,0.08403626,0.6323919,-0.08113632,0.7657907,0.0157632,-0.056531,-0.537421,-0.5320615,-0.03124429,-0.3486884,-0.1513663,0.08831432,0.3739429,0.08322693,-0.1673711,-0.1569724,0.02736508,0.04605832,0.3558612,0.3400687,0.2872246,-0.6134307,1
2017-16-5--13-08-43,5,0.2187092,0.4780641,0.6833674,0.2287193,0.4822966,-0.9478569,0.06906044,0.7471955,-0.07909622,-0.4440151,0.4068791,-0.3437209,0.7205248,0.4231257,0.7521992,0.3932985,0.3169819,0.08422832,0.6320644,-0.08105092,0.766049,0.01572112,-0.05693221,-0.5372889,-0.5322725,-0.03129638,-0.3490188,-0.1513652,0.08847447,0.3738483,0.08352214,-0.1678679,-0.1572003,0.02668628,0.04667506,0.3561901,0.3404906,0.2870516,-0.6136296,1
2017-16-5--13-08-43,5,0.2173538,0.4792057,0.6834834,0.2295636,0.4822803,-0.9472331,0.06801616,0.747161,-0.07930681,-0.4451033,0.4038484,-0.342186,0.7222869,0.4236694,0.7509918,0.3940652,0.318164,0.08425073,0.6315454,-0.08132274,0.7664456,0.01432605,-0.05758139,-0.5379507,-0.5325114,-0.03154927,-0.3489991,-0.1517047,0.08770365,0.3737901,0.08377028,-0.1682557,-0.1576311,0.02590149,0.04687083,0.3565197,0.340681,0.2868859,-0.6137574,1
2017-16-5--13-08-43,5,0.2161899,0.4797336,0.6830853,0.2296136,0.4817906,-0.947289,0.0670004,0.7475141,-0.07942411,-0.4455512,0.4049751,-0.3435333,0.7207386,0.4234764,0.7512094,0.3934341,0.3186877,0.08439331,0.6308756,-0.08075806,0.767041,0.01374321,-0.05868853,-0.5378412,-0.5326684,-0.03182346,-0.3494922,-0.1522257,0.08689255,0.3737073,0.08425429,-0.1687548,-0.1578364,0.02470308,0.04639217,0.356918,0.3408142,0.2863,-0.614034,1
2017-16-5--13-08-43,5,0.2149882,0.4800434,0.683334,0.2295382,0.4807737,-0.9478231,0.06655058,0.7475945,-0.07996448,-0.4452436,0.4032099,-0.3433705,0.721995,0.4227331,0.7520788,0.3928323,0.3183664,0.08343584,0.630415,-0.08091868,0.7675074,0.01334237,-0.05885207,-0.5378018,-0.5328279,-0.03169841,-0.3491583,-0.15324,0.0858656,0.3740269,0.08379517,-0.1692462,-0.1573617,0.02376615,0.04630218,0.3571603,0.3403868,0.2862486,-0.6141416,1
2017-16-5--13-08-43,5,0.2136208,0.4807007,0.6831119,0.2295044,0.4801935,-0.9478071,0.06611717,0.7477227,-0.08056235,-0.4458802,0.4033754,-0.3436213,0.72139,0.4232119,0.7513328,0.3927614,0.3195767,0.0828711,0.6304932,-0.08189964,0.7674003,0.01348272,-0.05828454,-0.537809,-0.5329729,-0.03162194,-0.3499074,-0.1539843,0.08587118,0.3741649,0.08378155,-0.1693721,-0.1578754,0.02312636,0.04698778,0.3574488,0.3399409,0.2860709,-0.6142925,1
2017-16-5--13-08-43,5,0.2123805,0.4813057,0.6830294,0.2285232,0.4802634,-0.9482899,0.0655071,0.7479603,-0.08090914,-0.4461942,0.4029817,-0.3438199,0.7213214,0.4223723,0.7522302,0.3930829,0.318178,0.08199632,0.6306602,-0.08139827,0.7674105,0.0133161,-0.05858314,-0.5376168,-0.5328639,-0.03171908,-0.3495315,-0.1546505,0.08540871,0.3738477,0.08383433,-0.1700555,-0.1575419,0.02204392,0.04606747,0.3574198,0.3395256,0.2853665,-0.6147498,1
2017-16-5--13-08-43,5,0.2111128,0.4821135,0.6834183,0.2286206,0.4797904,-0.948701,0.06496396,0.7483999,-0.08146304,-0.4451104,0.4003963,-0.3429325,0.7238486,0.4222989,0.7527759,0.391892,0.3184537,0.08086692,0.6303706,-0.08115628,0.7677937,0.01372859,-0.05860094,-0.5373762,-0.5328588,-0.03150172,-0.3491905,-0.1541075,0.08480027,0.3735683,0.0837424,-0.1705104,-0.1573697,0.02159156,0.04592546,0.3579902,0.3398163,0.2854347,-0.6150253,1
2017-16-5--13-08-43,5,0.2113058,0.4820282,0.6827074,0.2293224,0.4793371,-0.9490575,0.06506554,0.7480845,-0.08181608,-0.4468161,0.4011487,-0.3446792,0.721548,0.4219606,0.7527369,0.3921602,0.3186643,0.08065998,0.6300287,-0.08099144,0.7681136,0.01418751,-0.05794964,-0.5372536,-0.5327367,-0.03230182,-0.3497413,-0.1538994,0.08475774,0.373293,0.08373769,-0.1706834,-0.1580109,0.02117376,0.04683495,0.3579173,0.3392362,0.2850503,-0.6151748,1
2017-16-5--13-08-43,5,0.211068,0.4827307,0.6824426,0.230208,0.4794447,-0.9485784,0.06561991,0.7479269,-0.08205003,-0.4464123,0.4012096,-0.3416818,0.7231877,0.4208912,0.752917,0.3926845,0.3190071,0.08107135,0.6300368,-0.08155975,0.7680033,0.01538168,-0.05700935,-0.5367543,-0.5324662,-0.03255295,-0.3497439,-0.1542123,0.08430282,0.3730747,0.08297705,-0.1712139,-0.158098,0.02140855,0.04710842,0.3579161,0.3389317,0.2847937,-0.6156186,1
2017-16-5--13-08-43,5,0.2112134,0.4826586,0.6821763,0.2308713,0.4788345,-0.9488376,0.06606504,0.7480928,-0.0823316,-0.4464964,0.4004413,-0.3431695,0.7228572,0.4217975,0.7523372,0.3919466,0.3200837,0.08147012,0.6301206,-0.08167326,0.7678804,0.01569035,-0.05673856,-0.5359948,-0.5316525,-0.03283121,-0.3499536,-0.1537472,0.08358598,0.3733451,0.08306526,-0.1714299,-0.1585646,0.02116252,0.04741388,0.3582035,0.3390486,0.2842464,-0.6157614,1
2017-16-5--13-08-43,5,0.2116081,0.482688,0.6823541,0.2313005,0.4792332,-0.9486828,0.06631259,0.7481806,-0.08249239,-0.4462311,0.4014463,-0.3422477,0.7229005,0.4217339,0.7521177,0.392984,0.3194108,0.08113014,0.6301363,-0.08174948,0.7678953,0.0164391,-0.0562917,-0.5354815,-0.5312951,-0.03292838,-0.349764,-0.1535833,0.08332531,0.3736449,0.08293865,-0.1714956,-0.1586715,0.02164311,0.04799616,0.3584025,0.3391237,0.284296,-0.6155501,1
2017-16-5--13-08-44,5,0.2123489,0.4829239,0.6822559,0.2318176,0.4795128,-0.9487822,0.06689085,0.7482978,-0.08233464,-0.4468678,0.40047,-0.3420425,0.7231459,0.4218765,0.7522655,0.3925934,0.3193548,0.08121929,0.6300877,-0.08063162,0.768044,0.01633965,-0.05553122,-0.535795,-0.530821,-0.03278804,-0.3499024,-0.153148,0.08341693,0.3734573,0.08263352,-0.1714201,-0.1589804,0.02220809,0.04844851,0.3582614,0.339177,0.2841697,-0.6156983,1
2017-16-5--13-08-44,5,0.2130482,0.4818108,0.6817042,0.2326213,0.4791976,-0.948653,0.06716378,0.7479066,-0.08223195,-0.4463008,0.4019012,-0.342413,0.7225264,0.4197714,0.7530908,0.3931535,0.3194943,0.08168415,0.6300133,-0.08202364,0.7679083,0.01570087,-0.0549555,-0.5360778,-0.5303083,-0.03256147,-0.3495595,-0.1522853,0.08337713,0.3736226,0.08222149,-0.1715519,-0.1588242,0.02233922,0.04855364,0.3579929,0.3390668,0.2840695,-0.6158652,1
2017-16-5--13-08-44,5,0.2130562,0.4822041,0.6817635,0.2326884,0.4786078,-0.9484137,0.06674254,0.7481332,-0.08228259,-0.4467914,0.4006415,-0.3418427,0.7231926,0.4215598,0.7519253,0.3924784,0.3207124,0.08149513,0.6304318,-0.08119593,0.7676728,0.01530843,-0.05434014,-0.5364885,-0.5299019,-0.03261694,-0.3496684,-0.1520399,0.08363868,0.3734717,0.082414,-0.1717793,-0.1588311,0.02309998,0.04887493,0.3579484,0.3391111,0.2839159,-0.6158078,1
2017-16-5--13-08-44,5,0.2134484,0.4820131,0.6816373,0.2333161,0.4787298,-0.9483145,0.06676226,0.7481459,-0.08210328,-0.4460461,0.4012911,-0.3421738,0.7231359,0.42085,0.7524205,0.3923652,0.3206217,0.08185603,0.6299985,-0.08068162,0.7680443,0.01448356,-0.05400424,-0.5370259,-0.5294247,-0.03307912,-0.3496082,-0.1522546,0.0838241,0.3734126,0.08260887,-0.1715607,-0.1590342,0.02295203,0.04913866,0.3579373,0.3390332,0.2837204,-0.6155553,1
2017-16-5--13-08-44,5,0.2139258,0.4823876,0.681595,0.233409,0.4787644,-0.9482576,0.06682952,0.7480087,-0.08213128,-0.4468837,0.4006448,-0.3415555,0.7232693,0.4189396,0.7536951,0.3925546,0.3198975,0.08186018,0.62984,-0.08133303,0.7681052,0.01403361,-0.05339782,-0.5375549,-0.5292078,-0.0327528,-0.3495453,-0.1523604,0.08390407,0.3736179,0.08259252,-0.1714316,-0.1589612,0.0231332,0.04949475,0.358095,0.3389355,0.2840984,-0.6154327,1
2017-16-5--13-08-44,5,0.2134412,0.4834368,0.6817389,0.2323446,0.4788578,-0.948779,0.06634475,0.7482569,-0.08212103,-0.4474496,0.3997281,-0.3409197,0.7237266,0.4198334,0.7533256,0.3915802,0.320789,0.08200414,0.6299238,-0.07986877,0.7681748,0.01352284,-0.05280819,-0.5380266,-0.5289457,-0.03334183,-0.349671,-0.1522162,0.08471884,0.3736143,0.08266598,-0.1716045,-0.1593002,0.02361477,0.04995215,0.3578973,0.3387592,0.283592,-0.615737,1
2017-16-5--13-08-44,5,0.2134179,0.4838694,0.6815717,0.2314014,0.4800189,-0.9488193,0.06582019,0.7482265,-0.08197039,-0.4476273,0.4005401,-0.340845,0.7232028,0.418734,0.753831,0.3937217,0.3184085,0.0814959,0.6293766,-0.07977296,0.7686871,0.01393977,-0.0531885,-0.5374821,-0.5289081,-0.03305349,-0.3493531,-0.1524144,0.08403994,0.3733353,0.08266474,-0.1717102,-0.1589684,0.02311215,0.0490514,0.358281,0.3388373,0.2839499,-0.6156755,1
2017-16-5--13-08-44,5,0.2142879,0.4852539,0.6813083,0.2313145,0.4801489,-0.9489528,0.06578072,0.748188,-0.08252867,-0.4485166,0.399587,-0.339655,0.7237386,0.4201788,0.7530273,0.3934141,0.3187869,0.08106115,0.6296346,-0.08089273,0.7684047,0.01527528,-0.05280513,-0.5367868,-0.5289341,-0.0327698,-0.3490834,-0.1523318,0.08437037,0.3729789,0.08272086,-0.1715727,-0.15862,0.02321939,0.04887751,0.358549,0.3391602,0.283839,-0.6158037,1
2017-16-5--13-08-44,5,0.2141932,0.4852599,0.6810051,0.2306231,0.4801987,-0.9492372,0.06533504,0.7482565,-0.08298755,-0.448805,0.3997608,-0.3401982,0.7232085,0.4175165,0.7549772,0.3932061,0.3179285,0.08063652,0.6305118,-0.08072016,0.767748,0.01506397,-0.05253497,-0.536805,-0.5288076,-0.03308274,-0.3493808,-0.1523155,0.08408712,0.3729914,0.08277636,-0.171549,-0.1588725,0.02348032,0.04863043,0.3587768,0.3390015,0.2835176,-0.6161894,1
2017-16-5--13-08-44,5,0.2146353,0.4851826,0.6805335,0.2298978,0.4795338,-0.9498024,0.06523675,0.748585,-0.08332681,-0.4493598,0.4013596,-0.3411257,0.7215397,0.4197743,0.7538372,0.3930287,0.3178798,0.08022475,0.6311524,-0.0802439,0.7673146,0.01441467,-0.05254133,-0.5373666,-0.5286552,-0.03314609,-0.3496698,-0.1525088,0.08404142,0.3728748,0.08278614,-0.1712669,-0.1591977,0.02348903,0.04833744,0.3591281,0.3388596,0.2835019,-0.6159569,1
2017-16-5--13-08-44,5,0.2148746,0.4853674,0.6803153,0.22852,0.4787042,-0.9504274,0.06489408,0.748585,-0.08335448,-0.4497931,0.4002816,-0.340023,0.7223885,0.4202789,0.7538251,0.3918711,0.3186699,0.08006887,0.6307247,-0.0797172,0.7677374,0.01296992,-0.05231398,-0.5382679,-0.5285228,-0.03313088,-0.3495463,-0.1530786,0.08387688,0.3730543,0.08254482,-0.171222,-0.159069,0.02314384,0.04774288,0.3589998,0.3386796,0.2836773,-0.6161436,1
2017-16-5--13-08-44,5,0.2157403,0.4850875,0.6796869,0.2277282,0.4793794,-0.9506139,0.06493771,0.7485634,-0.08362173,-0.4492025,0.4019803,-0.340169,0.7217438,0.41788,0.7557254,0.3928495,0.3161089,0.07952231,0.6309643,-0.08013889,0.7675533,0.01274532,-0.05169312,-0.5386801,-0.5286343,-0.0329931,-0.3494397,-0.1537622,0.0832918,0.3729475,0.08232703,-0.1713754,-0.1589791,0.02352831,0.04698695,0.3587298,0.3382136,0.2833395,-0.6163301,1
2017-16-5--13-08-44,5,0.2159411,0.4846816,0.6791479,0.2267764,0.4787446,-0.9508289,0.06428856,0.7484075,-0.08393794,-0.4490523,0.4021309,-0.3402565,0.7217121,0.4194894,0.7549683,0.392028,0.3168053,0.07967684,0.6313079,-0.08053487,0.7672133,0.01255538,-0.05212269,-0.5387068,-0.5286559,-0.03256671,-0.3494761,-0.154075,0.08341797,0.372852,0.08239703,-0.1713071,-0.1587325,0.02350805,0.04658046,0.3587529,0.3384692,0.2832059,-0.6161311,1
2017-16-5--13-08-44,5,0.2166765,0.484675,0.6783026,0.2260991,0.4788608,-0.9512565,0.06399787,0.7483609,-0.08432743,-0.4498967,0.4034554,-0.3415645,0.7198267,0.419116,0.7555997,0.3919269,0.3159181,0.07926359,0.631583,-0.08111507,0.7669685,0.01273942,-0.05212731,-0.5386822,-0.5287207,-0.03285314,-0.3492918,-0.1542274,0.08320193,0.3726602,0.08223325,-0.1715691,-0.1588649,0.02341102,0.04620087,0.3585913,0.3382823,0.2827424,-0.6165033,1
2017-16-5--13-08-44,5,0.2170003,0.4862852,0.6783288,0.225763,0.4798228,-0.9508495,0.06377757,0.7485061,-0.0845926,-0.4509274,0.4013711,-0.3398445,0.7211599,0.4174802,0.7555199,0.3943803,0.3152209,0.07944325,0.6319063,-0.08106703,0.7666886,0.01220587,-0.05246094,-0.5387735,-0.5287242,-0.03290441,-0.3495593,-0.1538336,0.08304618,0.3723525,0.08238811,-0.1715122,-0.1592754,0.02356806,0.04578779,0.3590488,0.3380511,0.2825461,-0.6164555,1
2017-16-5--13-08-45,5,0.2186739,0.4864597,0.6772128,0.2249446,0.4791439,-0.9514213,0.06364182,0.7483295,-0.08487272,-0.4513094,0.4028437,-0.3396531,0.7201893,0.4179826,0.7554535,0.3938726,0.315349,0.0795707,0.6314958,-0.08148257,0.7669694,0.01321134,-0.05265292,-0.5380798,-0.5289727,-0.03329793,-0.3495145,-0.1534829,0.08309501,0.3723364,0.08231204,-0.1720742,-0.1594707,0.02446966,0.04548208,0.3592607,0.3381081,0.281899,-0.6174355,1
2017-16-5--13-08-45,5,0.219135,0.4865052,0.6760036,0.2244328,0.4787636,-0.9521549,0.06358872,0.7484972,-0.08541813,-0.4524361,0.4035952,-0.3382964,0.7197,0.4183079,0.7555768,0.393336,0.315292,0.0788157,0.6315735,-0.08186373,0.7669429,0.01422026,-0.05333088,-0.5371311,-0.5291235,-0.03314748,-0.3495751,-0.1535977,0.08234446,0.3720599,0.08227265,-0.1720322,-0.159309,0.02435376,0.04440575,0.3594111,0.3379022,0.2817737,-0.6173083,1
2017-16-5--13-08-45,5,0.2198971,0.4868238,0.6758765,0.2238136,0.4789299,-0.9524502,0.06319472,0.7482433,-0.08593767,-0.4517044,0.4052348,-0.3389849,0.718914,0.417849,0.7561293,0.3929761,0.3150248,0.07872446,0.6319907,-0.08242817,0.7665482,0.01421117,-0.05414267,-0.5369004,-0.5295469,-0.03345628,-0.3500607,-0.153408,0.0822789,0.3721271,0.08255176,-0.1719851,-0.1600265,0.02508935,0.0443855,0.3597011,0.3377845,0.2814498,-0.6175379,1
2017-16-5--13-08-45,5,0.2209511,0.4876563,0.675534,0.2227717,0.4787044,-0.9526924,0.06335402,0.7483349,-0.08595478,-0.4528502,0.4040987,-0.3375287,0.7195174,0.4190637,0.7553452,0.3937462,0.3143297,0.0787608,0.6321834,-0.08225306,0.7664043,0.0143932,-0.05470705,-0.5365361,-0.5297517,-0.03349059,-0.3500301,-0.1536308,0.08222113,0.3720651,0.08259338,-0.1719681,-0.1602561,0.02511576,0.04336315,0.3600159,0.3378301,0.2816097,-0.6177284,1
2017-16-5--13-08-45,5,0.2222743,0.4872693,0.6747454,0.2224478,0.4786251,-0.9531271,0.0630448,0.7480133,-0.08607345,-0.452759,0.4049677,-0.3387732,0.7185007,0.4191706,0.7562073,0.3924533,0.3137308,0.07893695,0.6318786,-0.08280459,0.766578,0.01424015,-0.05577518,-0.5369043,-0.5302705,-0.03343532,-0.3506304,-0.1536245,0.08207124,0.3722371,0.08254779,-0.1720986,-0.1604399,0.02562476,0.04323287,0.360089,0.337927,0.2812582,-0.6181747,1
2017-16-5--13-08-45,5,0.2234787,0.4870535,0.6742143,0.2218405,0.4786809,-0.9528744,0.06260766,0.7479053,-0.08603909,-0.4527711,0.4059299,-0.3378604,0.7183799,0.4198225,0.7549291,0.39367,0.3144127,0.07902924,0.6321456,-0.08283807,0.7663447,0.0131625,-0.05667703,-0.5377921,-0.5310852,-0.03360053,-0.3509496,-0.1538614,0.08150449,0.3720564,0.08266833,-0.1719798,-0.1610038,0.0262421,0.04291948,0.3597468,0.3376538,0.2810431,-0.6179575,1
