DateTime,MainPlayerID,LControllerX,LControllerY,LControllerZ,RControllerX,RControllerY,RControllerZ,HeadsetX,HeadsetY,HeadsetZ,LControllerQuaternionX,LControllerQuaternionY,LControllerQuaternionZ,LControllerQuaternionW,RControllerQuaternionX,RControllerQuaternionY,RControllerQuaternionZ,RControllerQuaternionW,HeadsetQuaternionX,HeadsetQuaternionY,HeadsetQuaternionZ,HeadsetQuaternionW,LeftElbowX,RightElbowX,LeftElbowY,RightElbowY,LeftElbowZ,RightElbowZ,FrontX,BackX,FrontY,BackY,FrontZ,BackZ,LeftKneeX,RightKneeX,LeftKneeY,RightKneeY,LeftKneeZ,RightKneeZ,Scale
2017-28-4--11-25-37,5,-0.6798691,-0.09442317,-0.7528923,-0.8764002,-0.09397209,-0.60883,-0.5260623,0.6614423,-0.4549609,-0.2282999,0.5643909,-0.5986085,-0.5205861,-0.1172028,0.800072,-0.5873469,0.03423381,0.0548142,0.9384873,-0.1489029,-0.3067003,-0.413824,-0.6998259,0.142589,0.144008,-0.5305454,-0.2891521,-0.4999578,-0.3604706,0.07851458,0.3066854,-0.3726169,-0.2129094,-0.3258227,-0.4798488,-0.5313976,-0.5324,-0.4081517,-0.2794003,1
2017-28-4--11-25-37,5,-0.8198535,0.2354676,-0.9824079,-1.050306,0.2987576,-0.7555889,-0.5162152,0.661527,-0.4417118,-0.05973033,0.9095667,0.1570149,-0.3800881,0.3502692,0.8746101,0.1381256,-0.3054341,0.05574507,0.9348333,-0.1478704,-0.3179837,-0.4108545,-0.7172527,0.1710687,0.1707615,-0.5559852,-0.2803334,-0.4999795,-0.3502457,0.08193314,0.3012764,-0.3706412,-0.2048883,-0.3272603,-0.4793645,-0.5311017,-0.5323652,-0.4085765,-0.2765088,1
2017-28-4--11-25-37,5,-0.7084609,0.4226965,-0.874182,-0.9476917,0.4322147,-0.6629657,-0.5180483,0.661993,-0.4452218,0.1466656,0.7123575,0.6710922,-0.1437757,0.4178215,0.6664683,0.5507254,-0.2791894,0.05732821,0.9337444,-0.1473904,-0.3211088,-0.4153596,-0.7097476,0.1605572,0.1650423,-0.5375333,-0.2679779,-0.4981196,-0.3453754,0.08368456,0.3058317,-0.3712612,-0.2060002,-0.3287137,-0.4798273,-0.5302037,-0.5324442,-0.4104197,-0.2759373,1
2017-28-4--11-25-38,5,-0.7303465,0.3359876,-0.8967695,-0.9876908,0.3193369,-0.6894701,-0.5185107,0.663204,-0.4603772,0.1374161,0.7913592,0.5346985,-0.2626116,0.333938,0.7747012,0.4327822,-0.3178412,0.05968408,0.9350353,-0.1562731,-0.3126107,-0.3945694,-0.6963069,0.1525747,0.1540979,-0.5364485,-0.2750088,-0.4899128,-0.3384206,0.0838716,0.3150952,-0.3696297,-0.2072869,-0.3275647,-0.4712885,-0.5286878,-0.5319921,-0.4093952,-0.273953,1
2017-28-4--11-25-38,5,-0.6770266,-0.06058705,-0.8590161,-0.9662296,-0.1104724,-0.6031636,-0.5201612,0.6505028,-0.4959044,-0.01652725,0.8503392,-0.2726007,-0.449821,-0.01572451,0.9182411,-0.2902541,-0.2689584,0.04171495,0.9307325,-0.2011799,-0.3025286,-0.3260053,-0.6839209,0.1249595,0.1298783,-0.5179482,-0.2565895,-0.4661736,-0.3413152,0.07898986,0.3214171,-0.3773476,-0.2146177,-0.3321419,-0.4653606,-0.5225631,-0.5318242,-0.4230237,-0.2803832,1
2017-28-4--11-25-38,5,-0.5153002,-0.1629224,-0.775281,-0.818961,-0.1990817,-0.3936948,-0.5112522,0.6469711,-0.5559877,-0.02108538,0.8152838,-0.4022447,-0.4160132,-0.2210827,0.8218466,-0.3573734,-0.3846751,0.04273538,0.9256755,-0.1971484,-0.3200485,-0.2078909,-0.5692146,0.1165081,0.109798,-0.5009063,-0.1596644,-0.4523696,-0.3338652,0.07226229,0.3244808,-0.4093584,-0.2599794,-0.3285853,-0.461029,-0.5232959,-0.5322524,-0.4557907,-0.2981336,1
2017-28-4--11-25-38,5,-0.462668,-0.1286654,-0.7876484,-0.7226607,-0.1960464,-0.2483483,-0.4948578,0.639258,-0.607786,-0.04288433,0.8208215,-0.3624175,-0.4393935,-0.2561389,0.7082953,-0.4500545,-0.4797516,0.02260826,0.9125198,-0.220089,-0.344031,-0.1373032,-0.4582486,0.1439676,0.1566916,-0.5010498,-0.1588837,-0.4305354,-0.3052306,0.06673181,0.329168,-0.4440673,-0.3192329,-0.3247768,-0.4782445,-0.5248601,-0.5232589,-0.4730889,-0.3455839,1
2017-28-4--11-25-38,5,-0.4812562,-0.006324053,-0.866063,-0.7708297,-0.1519294,-0.2598699,-0.4569584,0.6338674,-0.6169475,0.05941494,0.8669957,-0.2131733,-0.4464813,-0.218702,0.7225755,-0.4254846,-0.499016,0.001583586,0.8989781,-0.232851,-0.3709669,-0.09253076,-0.4427574,0.1428277,0.1735756,-0.5045045,-0.1803326,-0.4026099,-0.2777233,0.07475579,0.3242224,-0.4685875,-0.3329022,-0.3133327,-0.5601869,-0.526799,-0.4647763,-0.4884342,-0.4849109,1
2017-28-4--11-25-39,5,-0.5286458,0.1202341,-0.9363387,-0.8963675,-0.01701367,-0.3559341,-0.4396704,0.6119424,-0.6125819,0.1012925,0.8691099,-0.04946113,-0.4816029,-0.0538333,0.8251643,-0.2868556,-0.4836525,-0.03172929,0.8695691,-0.2808755,-0.4049097,-0.09362923,-0.4434691,0.119751,0.1766328,-0.5582312,-0.167346,-0.3964185,-0.2328151,0.08998191,0.3169076,-0.4632818,-0.3384416,-0.3214139,-0.7017511,-0.529444,-0.140357,-0.4920833,-0.6134972,1
2017-28-4--11-25-39,5,-0.5403416,0.1651828,-0.9473055,-0.9345345,0.07297933,-0.4212683,-0.4571653,0.5891992,-0.623423,0.1354153,0.855784,0.01660563,-0.4990198,0.01319108,0.8715609,-0.1698419,-0.4597404,-0.04905742,0.8471207,-0.3111865,-0.427952,-0.1049862,-0.4551164,0.1042504,0.1745878,-0.5888251,-0.1632055,-0.4022068,-0.2247718,0.08610594,0.3091462,-0.463167,-0.3484278,-0.3403423,-0.6534705,-0.532105,0.1170359,-0.5039992,-0.5782462,1
2017-28-4--11-25-39,5,-0.5286783,0.09180248,-0.9248173,-0.8966297,0.01086557,-0.4353869,-0.4413795,0.6020038,-0.6267048,0.110921,0.8691528,-0.07449873,-0.4761511,-0.01354148,0.8692908,-0.2431886,-0.4301274,-0.03522871,0.8513457,-0.2878075,-0.4371913,-0.09661354,-0.4511348,0.1039029,0.1675444,-0.5725068,-0.1791017,-0.3991633,-0.2156614,0.08738697,0.310671,-0.4681906,-0.3571042,-0.3374753,-0.6892838,-0.5323567,0.06091344,-0.518676,-0.5782528,1
2017-28-4--11-25-39,5,-0.5184908,0.04531598,-0.8743328,-0.8389162,-0.04496992,-0.4418704,-0.4241146,0.6203014,-0.6287926,0.1454755,0.8464243,-0.163741,-0.485378,-0.07177719,0.8708026,-0.2985597,-0.383944,-0.007054715,0.8732605,-0.247519,-0.4196435,-0.07612608,-0.4278137,0.1131575,0.1626924,-0.552717,-0.1860042,-0.4000123,-0.2099334,0.0894376,0.3115733,-0.4728887,-0.3630017,-0.336664,-0.6877401,-0.5346262,-0.2045974,-0.5082867,-0.6043575,1
2017-28-4--11-25-39,5,-0.5190548,0.0280602,-0.8538268,-0.8301198,-0.07639778,-0.4769836,-0.4206768,0.6379412,-0.6333646,0.1383785,0.8377144,-0.2011335,-0.488499,-0.08304638,0.873795,-0.3260792,-0.3510811,0.01323692,0.8923501,-0.1994414,-0.4046718,-0.07665237,-0.4407292,0.1212132,0.1555717,-0.5397828,-0.2053929,-0.4011369,-0.2250274,0.08584988,0.3103141,-0.4954582,-0.3692738,-0.3385588,-0.6111002,-0.5352037,-0.3994608,-0.5066611,-0.5439974,1
2017-28-4--11-25-40,5,-0.498444,0.03743708,-0.8687518,-0.8416216,-0.0791285,-0.5157243,-0.4151684,0.6482967,-0.6341078,0.1617243,0.8526345,-0.2014166,-0.4541926,-0.09018593,0.884639,-0.3272079,-0.3197114,0.01574169,0.9009165,-0.1746022,-0.3970084,-0.07887129,-0.468218,0.1286829,0.1518955,-0.5281951,-0.2377845,-0.4067174,-0.2400135,0.08704793,0.3112016,-0.5169984,-0.3750078,-0.3194709,-0.5588554,-0.5339394,-0.4638785,-0.5136697,-0.4859478,1
2017-28-4--11-25-40,5,-0.4763899,0.0330869,-0.8855193,-0.8591784,-0.07675767,-0.4826418,-0.4099216,0.6374391,-0.6313094,0.1618952,0.8705731,-0.1942203,-0.422103,-0.07136153,0.871381,-0.3506844,-0.3355938,0.01346855,0.896279,-0.200644,-0.3952778,-0.07467209,-0.4770738,0.120105,0.1564881,-0.5203551,-0.2343459,-0.407661,-0.2473667,0.08919597,0.3028636,-0.5285556,-0.3712833,-0.3178777,-0.5553133,-0.5358934,-0.467434,-0.5042282,-0.5302083,1
2017-28-4--11-25-40,5,-0.5030808,0.03694296,-0.877313,-0.8335698,-0.06512654,-0.4189296,-0.420282,0.6224529,-0.6360477,0.1313823,0.8528642,-0.1884634,-0.4688741,-0.07797486,0.8581647,-0.3491857,-0.3681611,-0.006125745,0.8691978,-0.2526003,-0.4250304,-0.07314248,-0.4414797,0.1192322,0.1661152,-0.5369942,-0.2027933,-0.3953412,-0.2280388,0.09257948,0.3107321,-0.5008368,-0.3676732,-0.3137519,-0.635986,-0.5325075,-0.3149964,-0.5192127,-0.6363602,1
2017-28-4--11-25-40,5,-0.5410856,0.07355297,-0.8609086,-0.7906237,-0.09674454,-0.3536328,-0.4409013,0.6055599,-0.6379442,0.1332184,0.8594332,-0.06725036,-0.4889835,-0.09141999,0.8382151,-0.3831884,-0.3771003,-0.0153063,0.8568538,-0.2875361,-0.4276568,-0.06944519,-0.4030204,0.1167531,0.172016,-0.5671963,-0.1720424,-0.3821795,-0.2167707,0.08386397,0.3160219,-0.4725853,-0.3635248,-0.3310802,-0.6541839,-0.5322697,-0.096035,-0.5102398,-0.6493043,1
2017-28-4--11-25-40,5,-0.5423809,0.1130716,-0.8578482,-0.7933028,-0.1287733,-0.3559493,-0.4478612,0.6095308,-0.6236564,0.2254049,0.8738655,0.02268723,-0.4301591,-0.105534,0.8237066,-0.3889181,-0.3988895,-0.01743181,0.8585747,-0.2708065,-0.4349822,-0.08138631,-0.4109161,0.1232938,0.1527398,-0.5536808,-0.1799778,-0.3874436,-0.2204837,0.08318019,0.3136187,-0.4786288,-0.3616867,-0.3273602,-0.6448482,-0.5309614,0.009598613,-0.504776,-0.634499,1
2017-28-4--11-25-41,5,-0.5395315,0.09511113,-0.8476695,-0.8043897,-0.1053305,-0.4034595,-0.4296323,0.6251364,-0.6047805,0.1985469,0.8601995,-0.06443087,-0.465279,-0.08246092,0.856943,-0.3278552,-0.3890502,-0.02180782,0.8647223,-0.2323892,-0.4447192,-0.06848986,-0.4078234,0.1314166,0.1383622,-0.5601965,-0.18123,-0.3719763,-0.1965132,0.08431029,0.3141665,-0.4748662,-0.3609809,-0.3185585,-0.6366622,-0.5310621,-0.09315169,-0.5078175,-0.6296698,1
2017-28-4--11-25-41,5,-0.5146977,0.1058259,-0.8438441,-0.7912468,-0.1032343,-0.4283745,-0.4042885,0.6443638,-0.61311,0.2036962,0.8300496,-0.08737761,-0.5117526,-0.1032777,0.8582936,-0.336789,-0.3731474,0.004458866,0.8731543,-0.1837733,-0.4514523,-0.04387053,-0.3998897,0.1423187,0.1444939,-0.5641974,-0.1989217,-0.3701504,-0.1923327,0.08909345,0.3156637,-0.4934033,-0.3702868,-0.3037578,-0.6407617,-0.5301603,-0.2084004,-0.524858,-0.6377386,1
2017-28-4--11-25-41,5,-0.4740184,0.09972084,-0.8619885,-0.8107526,-0.1018974,-0.4583843,-0.3800289,0.6480792,-0.6292183,0.2130446,0.8602556,-0.08486323,-0.4553796,-0.09880295,0.8578914,-0.3831166,-0.3278444,0.02833821,0.8889531,-0.1584398,-0.4287846,-0.03603439,-0.4365815,0.1279861,0.1587602,-0.5296664,-0.2288414,-0.3861974,-0.2164085,0.09016216,0.3059328,-0.5210333,-0.3733122,-0.3163921,-0.6468628,-0.5332431,-0.3064752,-0.531112,-0.6332983,1
2017-28-4--11-25-41,5,-0.4621521,0.08576941,-0.8625599,-0.8588254,-0.04683769,-0.4631689,-0.3628767,0.6393684,-0.6387184,0.2283179,0.865578,-0.1000704,-0.4343173,-0.0354939,0.8671354,-0.3611251,-0.341182,0.0471405,0.8777387,-0.1728207,-0.4443935,-0.04118042,-0.4571329,0.112373,0.1767111,-0.5060673,-0.2344915,-0.3931713,-0.2164144,0.09519076,0.3034703,-0.5149274,-0.3710543,-0.3202369,-0.6639719,-0.5329018,-0.2552892,-0.5370607,-0.6550716,1
2017-28-4--11-25-41,5,-0.4938056,0.07858658,-0.840808,-0.8592749,-0.01581824,-0.409162,-0.3612125,0.6138402,-0.6528031,0.2196642,0.8444222,-0.08961543,-0.480279,0.002115665,0.8625058,-0.3663059,-0.3491409,0.09148261,0.8567526,-0.2362396,-0.4492178,-0.0352044,-0.4386756,0.08925641,0.1990217,-0.5247658,-0.1968956,-0.3848986,-0.2022675,0.09071994,0.3051986,-0.4752014,-0.3595798,-0.3291112,-0.6863115,-0.5308012,-0.09720635,-0.5181978,-0.6392472,1
