DateTime,MainPlayerID,LControllerX,LControllerY,LControllerZ,RControllerX,RControllerY,RControllerZ,HeadsetX,HeadsetY,HeadsetZ,LControllerQuaternionX,LControllerQuaternionY,LControllerQuaternionZ,LControllerQuaternionW,RControllerQuaternionX,RControllerQuaternionY,RControllerQuaternionZ,RControllerQuaternionW,HeadsetQuaternionX,HeadsetQuaternionY,HeadsetQuaternionZ,HeadsetQuaternionW,LeftElbowX,RightElbowX,LeftElbowY,RightElbowY,LeftElbowZ,RightElbowZ,FrontX,BackX,FrontY,BackY,FrontZ,BackZ,LeftKneeX,RightKneeX,LeftKneeY,RightKneeY,LeftKneeZ,RightKneeZ,Scale
2017-28-4--14-37-41,5,-0.07547667,0.2482643,0.5850087,-0.07979859,0.3186417,-0.9607478,0.01988732,0.5383841,-0.1113937,-0.09736118,-0.1545735,-0.03360412,0.9825979,0.04605313,-0.9836481,-0.1363448,0.1082857,0.07739759,0.4167635,0.01795669,0.9055359,-0.1506327,-0.2113365,0.2181582,0.2468009,0.2150641,-0.5936678,0.1247766,-0.1765288,-0.1022956,0.122479,-0.1652955,-0.1964104,-0.02532059,-0.03458381,-0.5373002,-0.5652921,-0.3113657,-0.01613965,1
2017-28-4--14-37-41,5,-0.07414681,0.2511685,0.5851462,-0.07979158,0.3187702,-0.9605945,0.02033083,0.5382632,-0.1110887,-0.1009062,-0.1528057,-0.03333157,0.982526,0.04673314,-0.9835749,-0.1364383,0.1085411,0.0783576,0.4166895,0.01749731,0.9054965,-0.1501335,-0.210089,0.218449,0.2465763,0.215331,-0.5935568,0.1249631,-0.1751712,-0.1024377,0.1223418,-0.1649364,-0.1964024,-0.02517483,-0.03469816,-0.5372428,-0.565534,-0.311136,-0.01591323,1
2017-28-4--14-37-41,5,-0.07210113,0.2495406,0.5850836,-0.07699209,0.3184814,-0.9605531,0.02071331,0.5383154,-0.1107043,-0.1002426,-0.1512281,-0.03167134,0.9828929,0.04700128,-0.9836558,-0.1371053,0.1068385,0.07823898,0.4156554,0.0188937,0.9059538,-0.1488323,-0.2088765,0.2177665,0.2465205,0.2154598,-0.5937051,0.1261971,-0.1746493,-0.1024681,0.122357,-0.165029,-0.1963432,-0.02468127,-0.03371614,-0.5376111,-0.5652691,-0.3109394,-0.01572187,1
2017-28-4--14-37-41,5,-0.07431312,0.2480525,0.5853974,-0.07520495,0.3174509,-0.9602767,0.01864706,0.5386599,-0.1086491,-0.097168,-0.1548386,-0.03404156,0.9825602,0.04696808,-0.9837864,-0.1361554,0.106865,0.08010715,0.4056843,0.02551427,0.9101385,-0.1490681,-0.206902,0.2172073,0.2457967,0.2154903,-0.5932782,0.1274523,-0.1741368,-0.1016182,0.1224604,-0.1655043,-0.1959677,-0.02430412,-0.03371411,-0.5374566,-0.5652378,-0.3111024,-0.01631029,1
2017-28-4--14-37-41,5,-0.07679782,0.249126,0.5838669,-0.07450026,0.317239,-0.9615446,0.008275557,0.5377761,-0.09923116,-0.09874924,-0.1572059,-0.03577593,0.9819649,0.04746639,-0.983739,-0.1357242,0.107627,0.08404445,0.3419151,0.04418235,0.9349217,-0.1501633,-0.2051944,0.2180135,0.2455429,0.2143806,-0.5940667,0.1281926,-0.1732716,-0.1016241,0.1227992,-0.1645622,-0.1970413,-0.02407979,-0.03338535,-0.5375519,-0.5649402,-0.3104273,-0.01547886,1
2017-28-4--14-37-42,5,-0.07723218,0.2513438,0.5813979,-0.07503035,0.3143413,-0.9632739,-0.01229436,0.5326368,-0.08375058,-0.09900139,-0.1567708,-0.03208603,0.9821365,0.05565057,-0.9831275,-0.1359957,0.1089423,0.09986496,0.2287936,0.06626387,0.9660692,-0.1499522,-0.2049981,0.2197386,0.2428617,0.2124617,-0.595328,0.1282449,-0.1718807,-0.1026264,0.1231266,-0.1640362,-0.1987522,-0.02393947,-0.03373871,-0.5374364,-0.5648198,-0.3106008,-0.01548073,1
2017-28-4--14-37-42,5,-0.07864685,0.2526568,0.5812407,-0.07014841,0.3103337,-0.9635099,-0.02016944,0.5298214,-0.07747495,-0.1038637,-0.1555038,-0.02914524,0.9819275,0.05825567,-0.9840199,-0.129993,0.106831,0.111969,0.2071373,0.07922354,0.9686489,-0.1529939,-0.2023929,0.2184236,0.2423202,0.2122053,-0.5954041,0.126912,-0.1725214,-0.1027813,0.1221995,-0.1624552,-0.2008515,-0.02311566,-0.03453953,-0.5374599,-0.564953,-0.3102092,-0.01506302,1
2017-28-4--14-37-42,5,-0.07752102,0.2468865,0.5820261,-0.06086195,0.3128214,-0.9621314,-0.02270695,0.5288454,-0.07436322,-0.1014924,-0.1506101,-0.02621321,0.9830202,0.05905126,-0.9848027,-0.1305663,0.09812809,0.1154261,0.2049434,0.08279274,0.9684113,-0.1545516,-0.198833,0.2145909,0.2435061,0.2126506,-0.5953598,0.1253182,-0.1747986,-0.1037205,0.1223552,-0.1625626,-0.2006431,-0.02233374,-0.03352562,-0.5377687,-0.5649456,-0.3105721,-0.01506217,1
2017-28-4--14-37-42,5,-0.08099598,0.2429579,0.5822916,-0.06120968,0.3150654,-0.9610172,-0.02186295,0.5279808,-0.07210477,-0.1031764,-0.1527876,-0.03500202,0.982235,0.05793377,-0.9846063,-0.1317228,0.09921298,0.118399,0.2041263,0.08241096,0.9682575,-0.1561985,-0.1980214,0.212587,0.2453715,0.2130714,-0.5947872,0.1251125,-0.1752024,-0.1034175,0.1225175,-0.1617886,-0.2004502,-0.02185374,-0.03422404,-0.537701,-0.5651188,-0.3100539,-0.0147019,1
2017-28-4--14-37-42,5,-0.08128434,0.2385654,0.5824432,-0.0600191,0.3158751,-0.9603032,-0.02052978,0.5267578,-0.0703648,-0.1014449,-0.1507777,-0.03844504,0.9825971,0.05775892,-0.9848891,-0.1302395,0.0984627,0.1230696,0.2031651,0.08221766,0.9678937,-0.1571065,-0.196688,0.2103821,0.2455137,0.2132346,-0.5935292,0.1258615,-0.1746901,-0.1037722,0.1226701,-0.161959,-0.2000546,-0.02242533,-0.0347546,-0.5380474,-0.5652874,-0.310261,-0.01516744,1
2017-28-4--14-37-43,5,-0.08136089,0.2345951,0.5817028,-0.05826546,0.3169663,-0.959955,-0.01896331,0.5263788,-0.06937441,-0.1017243,-0.1510339,-0.03928663,0.9824955,0.05282454,-0.9851213,-0.1310189,0.09787655,0.1248527,0.2035901,0.0813911,0.9676458,-0.1585716,-0.1950254,0.2066602,0.2467813,0.2122718,-0.5937223,0.1270718,-0.173934,-0.1040779,0.1227373,-0.1624001,-0.199936,-0.02278493,-0.0346598,-0.5379168,-0.5653557,-0.3104155,-0.01551054,1
2017-28-4--14-37-43,5,-0.08555666,0.2284901,0.5816751,-0.0604273,0.3152928,-0.9603598,-0.0202533,0.5262831,-0.06888239,-0.09322299,-0.1552492,-0.03486528,0.9828487,0.05576188,-0.9849165,-0.1288057,0.1011889,0.1243661,0.2011929,0.08261543,0.968106,-0.159102,-0.1944648,0.2062987,0.2466629,0.2123665,-0.5933565,0.1276642,-0.1726867,-0.1037371,0.1220294,-0.1618667,-0.200057,-0.02268101,-0.03458071,-0.5377901,-0.5652219,-0.3101936,-0.01541596,1
2017-28-4--14-37-43,5,-0.08515178,0.2295477,0.583467,-0.05947275,0.315836,-0.9607009,-0.02181427,0.5256449,-0.06854957,-0.09193195,-0.1567913,-0.0381185,0.9826047,0.05637676,-0.9848955,-0.1291647,0.1005932,0.1266417,0.2020811,0.08328872,0.9675682,-0.1571996,-0.1940231,0.2080071,0.2470751,0.2139871,-0.5937082,0.1274737,-0.1732235,-0.1029348,0.1219389,-0.1617515,-0.2002787,-0.02242067,-0.0343162,-0.5377866,-0.565189,-0.3101513,-0.01548396,1
2017-28-4--14-37-43,5,-0.08203688,0.2348137,0.5846778,-0.06051232,0.3209739,-0.9600371,-0.02015059,0.525817,-0.06954113,-0.0970608,-0.1514097,-0.04074898,0.9828498,0.05360293,-0.9847975,-0.1349058,0.09539961,0.1265462,0.2096246,0.07643083,0.9665412,-0.1580463,-0.1966116,0.2096694,0.2490628,0.2151719,-0.5942589,0.125046,-0.1761635,-0.1029973,0.1226175,-0.1615359,-0.1997954,-0.02372565,-0.03493937,-0.5378351,-0.5651231,-0.3098727,-0.01480765,1
2017-28-4--14-37-43,5,-0.07880004,0.2361903,0.5858838,-0.06563041,0.3193154,-0.9595577,-0.006621083,0.5298532,-0.08023493,-0.1005534,-0.1454768,-0.03736378,0.9835291,0.05609592,-0.9845363,-0.1331098,0.09911222,0.1168172,0.2891718,0.04205209,0.9491918,-0.1585111,-0.2006611,0.2099448,0.249114,0.2159067,-0.5937126,0.122144,-0.1788603,-0.1029983,0.1227173,-0.1617518,-0.199082,-0.0244194,-0.03584503,-0.5377065,-0.565223,-0.3102569,-0.01487261,1
2017-28-4--14-37-44,5,-0.0825916,0.2274654,0.587706,-0.06977176,0.3120459,-0.9580907,0.02056288,0.5307826,-0.1187307,-0.09480881,-0.1431815,-0.03722121,0.9844415,0.05796083,-0.9852921,-0.1253356,0.1006534,0.1271661,0.5184395,-0.01917518,0.8453884,-0.1626413,-0.2032579,0.2049654,0.2459404,0.2174193,-0.5913589,0.1201454,-0.1835324,-0.1021857,0.1217409,-0.1620832,-0.1967654,-0.02503183,-0.0364153,-0.537464,-0.5650102,-0.3105373,-0.01546086,1
2017-28-4--14-37-44,5,-0.08526972,0.2196721,0.5873187,-0.07573709,0.3077291,-0.9583392,0.03323985,0.5289919,-0.1538019,-0.08493553,-0.1484541,-0.04636545,0.9841736,0.05232628,-0.9857264,-0.1241575,0.1009474,0.1258008,0.6585777,-0.06008175,0.7394862,-0.1646068,-0.2042408,0.2032883,0.2413197,0.217243,-0.5921284,0.1171035,-0.1852724,-0.1034065,0.122156,-0.1627249,-0.1959971,-0.02633427,-0.03622771,-0.5373594,-0.5639426,-0.3100865,-0.01527578,1
2017-28-4--14-37-44,5,-0.07474908,0.2262979,0.5860654,-0.08006664,0.3034828,-0.9600133,0.03810827,0.5269041,-0.1701086,-0.09078892,-0.1381408,-0.04754489,0.9850959,0.04960978,-0.9857144,-0.1221339,0.1048295,0.1239189,0.6961825,-0.08579637,0.701864,-0.1611633,-0.208161,0.2063869,0.2398916,0.2164851,-0.5930522,0.1157552,-0.1850853,-0.1042027,0.1232363,-0.1641997,-0.1964177,-0.02803725,-0.03766868,-0.537089,-0.5634831,-0.3100401,-0.0159635,1
2017-28-4--14-37-44,5,-0.06659187,0.2308934,0.5868587,-0.08031872,0.3018253,-0.9595407,0.04147056,0.5260128,-0.1728229,-0.09506772,-0.1315133,-0.04938234,0.985509,0.04545792,-0.9860386,-0.121159,0.1047945,0.1226282,0.6981287,-0.09506304,0.6989576,-0.1571432,-0.2106306,0.2084923,0.2399044,0.2171506,-0.5924723,0.1159118,-0.1861539,-0.1039711,0.1243327,-0.1642109,-0.1957363,-0.02780726,-0.03793016,-0.5365977,-0.5634763,-0.3092187,-0.01549092,1
2017-28-4--14-37-44,5,-0.06463119,0.2292877,0.5876753,-0.07784536,0.3041227,-0.9578949,0.04383634,0.5246805,-0.1713175,-0.09538366,-0.1284559,-0.05173545,0.9857609,0.04368547,-0.9859348,-0.1244569,0.1026386,0.1266486,0.6967892,-0.09934866,0.6989813,-0.1570353,-0.2115933,0.2076408,0.2417195,0.2182437,-0.5904577,0.1166439,-0.1862902,-0.1031536,0.1247735,-0.1646806,-0.194135,-0.02807897,-0.0374756,-0.5371675,-0.5634754,-0.3095233,-0.01559727,1
2017-28-4--14-37-45,5,-0.04363929,0.2278683,0.5784619,-0.03019078,0.3057139,-0.9399394,0.04588034,0.5265917,-0.1883103,-0.1278067,-0.111289,-0.05321569,0.9840977,0.05340597,-0.9854125,-0.155078,0.04539719,0.09719849,0.7598822,-0.110478,0.6331874,-0.1602917,-0.2176496,0.1919993,0.2314087,0.2144254,-0.5854899,0.1187152,-0.1868684,-0.1045362,0.123652,-0.1670975,-0.1916002,-0.0268089,-0.03582602,-0.5373178,-0.5635839,-0.3096158,-0.01635527,1
2017-28-4--14-37-45,5,0.09451941,0.1775584,0.4797967,0.118672,0.2447504,-0.8329499,0.03227522,0.5232121,-0.2208092,-0.1792284,0.1000529,-0.05336482,0.9772506,-0.1050882,0.9654112,0.1684997,0.168954,0.08139423,0.836468,-0.1328749,0.5253958,-0.1706266,-0.2060508,0.1277062,0.1530005,0.1754778,-0.5476898,0.1132298,-0.1952689,-0.1096929,0.119764,-0.1862513,-0.1841348,-0.02654629,-0.03135674,-0.5362111,-0.5637615,-0.3138848,-0.02026322,1
2017-28-4--14-37-45,5,0.2302747,0.0820756,0.2759789,0.2341064,0.08606625,-0.6621833,0.01976186,0.5255036,-0.2607284,-0.1136352,0.3574866,-0.02634848,0.9266046,-0.04325972,0.8753145,0.0762116,0.4755469,0.07362512,0.8541257,-0.1216692,0.5002452,-0.1874892,-0.2210447,0.08859169,0.09280574,0.09350311,-0.5056362,0.1055039,-0.2053362,-0.1097498,0.1152905,-0.2192378,-0.2022672,-0.02222016,-0.02722009,-0.5345786,-0.562515,-0.3271855,-0.03168237,1
2017-28-4--14-37-45,5,0.2848183,0.006268859,0.01982042,0.2637713,-0.01793122,-0.5727714,0.009207686,0.5355917,-0.3155952,-0.04086573,0.6083737,-0.05301164,0.7908232,-0.09069547,0.7968457,-0.006529057,0.5973011,0.05569994,0.8633371,-0.08653733,0.4940221,-0.1923843,-0.2106112,0.08299661,0.05589962,0.03618068,-0.5254663,0.08845138,-0.219948,-0.1092896,0.1165361,-0.2777195,-0.2517908,-0.02827863,-0.009001876,-0.5304462,-0.5509951,-0.3530794,-0.05606948,1
2017-28-4--14-37-45,5,0.264157,-0.01670384,-0.1273485,0.2761397,-0.02330637,-0.5224737,0.01203973,0.55187,-0.3626,0.008888272,0.7087231,-0.06501621,0.7024282,-0.1386912,0.7131577,0.01702016,0.6869361,0.01091779,0.8663914,-0.03074018,0.4982989,-0.1950346,-0.1827938,0.08796299,0.03848398,-0.02121008,-0.5526293,0.05323833,-0.2318883,-0.1209853,0.1352209,-0.3231418,-0.3047467,-0.05115313,0.02108989,-0.5293794,-0.5250916,-0.3742866,-0.07817946,1
2017-28-4--14-37-46,5,0.2532756,-0.0127399,-0.1515977,0.263803,0.0960412,-0.5202971,-0.01151458,0.5548909,-0.3580626,-0.02090382,0.7433634,-0.07751065,0.6640527,-0.2477937,0.6791276,0.1649164,0.6709594,-0.01005637,0.8778034,-0.01004872,0.4788101,-0.2007806,-0.1905605,0.09329247,0.04246736,-0.02300482,-0.5580575,0.03594889,-0.2478309,-0.119782,0.1386141,-0.3249579,-0.3020971,-0.0705272,0.01820526,-0.5308108,-0.5319861,-0.3767311,-0.1416322,1
